Timestamp,Symbol,Action,Theo_Price,Real_Price,Slippage_Pts,Qty,SL_Points,Engine,Trade_Duration_Mins,Telemetry,Status,Account_PnL_Context,Trade_Exact_PnL,A5,RV,Vw,NKD,Net_Points,R_Multiple,Session_Range,Session_Volume,SMA200,Vol_SMA50,Regime_Dist
2024-07-24 01:01,MNQ_NIGHT,BUY,19736.75,19736.75,0.0,15,,Frank_L,17.0,"{""A5"": 9.38, ""RV"": 1.19, ""Vw"": -0.34, ""NKD"": -1.0}",CLOSED_WIN,8997.5,607.5,9.38,1.19,-0.34,-1.0,40.5,,382.0,245862.0,420.79,31836198.0,8.98
2024-07-25 04:06,MNQ_NIGHT,BUY,19138.75,19138.75,0.0,11,,Pre_Rev_L,3.0,"{""A5"": 30.05, ""RV"": 1.51, ""Vw"": -0.5, ""NKD"": -1.0}",CLOSED_LOSS,7969.0,-1028.5,30.05,1.51,-0.5,-1.0,-93.5,,288.0,308383.0,421.26,32561450.0,7.66
2024-07-30 04:39,MNQ_NIGHT,SELL,19248.5,19248.5,0.0,15,,Pre_Rev_S,52.0,"{""A5"": 16.18, ""RV"": 0.52, ""Vw"": 0.42, ""NKD"": 1.0}",CLOSED_WIN,8576.5,607.5,16.18,0.52,0.42,1.0,40.5,,243.75,157842.0,422.66,32537538.0,7.13
2024-07-30 19:43,MNQ_NIGHT,BUY,19026.75,19026.75,0.0,13,,Tokyo_L,6.0,"{""A5"": 24.4, ""RV"": 0.73, ""Vw"": 0.28, ""NKD"": 1.0}",CLOSED_WIN,9168.0,591.5,24.4,0.73,0.28,1.0,45.5,,243.75,157842.0,422.66,32537538.0,7.13
2024-07-31 19:36,MNQ_NIGHT,BUY,19682.75,19682.75,0.0,15,,Tokyo_L,37.0,"{""A5"": 21.97, ""RV"": 0.65, ""Vw"": 0.23, ""NKD"": 1.0}",CLOSED_WIN,9783.0,615.0,21.97,0.65,0.23,1.0,41.0,,552.75,253047.0,423.17,32712506.0,10.16
2024-08-04 20:00,MNQ_NIGHT,SELL,18262.25,18262.25,0.0,8,,Tokyo_S,13.0,"{""A5"": 37.07, ""RV"": 0.88, ""Vw"": -0.21, ""NKD"": -1.0}",CLOSED_WIN,10343.0,560.0,37.07,0.88,-0.21,-1.0,70.0,,,,,,
2024-08-06 04:10,MNQ_NIGHT,BUY,18194.75,18194.75,0.0,8,,Pre_Rev_L,9.0,"{""A5"": 38.43, ""RV"": 2.03, ""Vw"": -0.6, ""NKD"": 0.0}",CLOSED_LOSS,9395.0,-948.0,38.43,2.03,-0.6,0.0,-118.5,,471.0,223698.0,424.78,35911784.0,2.4
2024-08-07 19:55,MNQ_NIGHT,SELL,17800.75,17800.75,0.0,9,,Tokyo_S,7.0,"{""A5"": 34.12, ""RV"": 0.87, ""Vw"": -0.26, ""NKD"": -1.0}",CLOSED_LOSS,8445.5,-949.5,34.12,0.87,-0.26,-1.0,-105.5,,528.25,199627.0,425.16,36416978.0,1.2
2024-08-09 04:34,MNQ_NIGHT,SELL,18618.0,18618.0,0.0,14,,Pre_Rev_S,73.0,"{""A5"": 23.63, ""RV"": 1.29, ""Vw"": 0.42, ""NKD"": -1.0}",CLOSED_WIN,9068.5,623.0,23.63,1.29,0.42,-1.0,44.5,,268.0,180186.0,426.11,36927140.0,4.61
2024-08-12 08:09,MNQ_NIGHT,BUY,18672.75,18672.75,0.0,15,,P6_L,20.0,"{""A5"": 13.65, ""RV"": 1.25, ""Vw"": 0.23, ""NKD"": -1.0}",CLOSED_WIN,9676.0,607.5,13.65,1.25,0.23,-1.0,40.5,,178.5,131648.0,426.58,36872304.0,4.72
2024-08-16 08:09,MNQ_NIGHT,SELL,19557.5,19557.5,0.0,15,,P6_S,4.0,"{""A5"": 15.74, ""RV"": 1.35, ""Vw"": -0.28, ""NKD"": 1.0}",CLOSED_WIN,10283.5,607.5,15.74,1.35,-0.28,1.0,40.5,,235.5,168413.0,429.02,36971480.0,9.57
2024-08-27 08:50,MNQ_NIGHT,SELL,19516.75,19516.75,0.0,15,,Pre_Brk_S,14.0,"{""A5"": 15.43, ""RV"": 2.01, ""Vw"": -0.34, ""NKD"": 1.0}",CLOSED_WIN,10891.0,607.5,15.43,2.01,-0.34,1.0,40.5,,205.5,139090.0,433.03,37633374.0,8.95
2024-09-03 08:01,MNQ_NIGHT,SELL,19488.0,19488.0,0.0,15,,Pre_Brk_S,39.0,"{""A5"": 17.72, ""RV"": 1.72, ""Vw"": -0.46, ""NKD"": -1.0}",CLOSED_LOSS,9871.0,-1020.0,17.72,1.72,-0.46,-1.0,-68.0,,313.5,165550.0,434.9,38114114.0,5.09
2024-09-05 08:16,MNQ_NIGHT,SELL,18882.0,18882.0,0.0,15,,Pre_Brk_S,2.0,"{""A5"": 18.48, ""RV"": 5.04, ""Vw"": -0.33, ""NKD"": -1.0}",CLOSED_WIN,10478.5,607.5,18.48,5.04,-0.33,-1.0,40.5,,233.5,183143.0,435.66,38117950.0,4.73
2024-09-06 08:10,MNQ_NIGHT,SELL,18784.75,18784.75,0.0,15,,P6_S,19.0,"{""A5"": 16.7, ""RV"": 1.8, ""Vw"": -0.16, ""NKD"": -1.0}",CLOSED_WIN,11086.0,607.5,16.7,1.8,-0.16,-1.0,40.5,,269.25,232624.0,435.99,38675696.0,1.85
2024-09-10 02:09,MNQ_NIGHT,BUY,18613.75,18613.75,0.0,15,,Judas_L,7.0,"{""A5"": 12.77, ""RV"": 1.26, ""Vw"": -0.29, ""NKD"": -1.0}",CLOSED_WIN,11693.5,607.5,12.77,1.26,-0.29,-1.0,40.5,,239.5,166708.0,436.67,38706852.0,3.95
2024-09-24 04:20,MNQ_NIGHT,SELL,20167.5,20167.5,0.0,15,,Pre_Rev_S,57.0,"{""A5"": 13.18, ""RV"": 1.36, ""Vw"": 0.42, ""NKD"": -1.0}",CLOSED_WIN,12301.0,607.5,13.18,1.36,0.42,-1.0,40.5,,156.75,124193.0,441.15,40018386.0,9.03
2024-09-25 02:16,MNQ_NIGHT,BUY,20089.75,20089.75,0.0,15,,Judas_L,74.0,"{""A5"": 10.88, ""RV"": 1.48, ""Vw"": -0.24, ""NKD"": -1.0}",CLOSED_WIN,12908.5,607.5,10.88,1.48,-0.24,-1.0,40.5,,168.5,121104.0,441.64,40030372.0,9.02
2024-09-27 02:27,MNQ_NIGHT,BUY,20281.0,20281.0,0.0,15,,Judas_L,40.0,"{""A5"": 17.11, ""RV"": 1.39, ""Vw"": -0.21, ""NKD"": 1.0}",CLOSED_WIN,13516.0,607.5,17.11,1.39,-0.21,1.0,40.5,,160.75,138732.0,442.6,39015474.0,8.99
2024-09-30 02:24,MNQ_NIGHT,BUY,20156.5,20156.5,0.0,15,,Judas_L,26.0,"{""A5"": 11.89, ""RV"": 1.1, ""Vw"": -0.28, ""NKD"": -1.0}",CLOSED_WIN,14123.5,607.5,11.89,1.1,-0.28,-1.0,40.5,,167.5,138710.0,443.05,38780238.0,9.17
2024-10-03 09:00,MNQ_NIGHT,SELL,19920.25,19920.25,0.0,15,,Pre_Brk_S,26.0,"{""A5"": 18.05, ""RV"": 2.43, ""Vw"": -0.14, ""NKD"": -1.0}",CLOSED_WIN,14146.0,22.5,18.05,2.43,-0.14,-1.0,1.5,,216.0,150102.0,444.25,38168548.0,7.43
2024-10-07 02:04,MNQ_NIGHT,BUY,20186.0,20186.0,0.0,15,,Judas_L,47.0,"{""A5"": 9.88, ""RV"": 1.07, ""Vw"": -0.21, ""NKD"": 0.0}",CLOSED_WIN,14753.5,607.5,9.88,1.07,-0.21,0.0,40.5,,209.25,148156.0,445.02,37296804.0,7.36
2024-10-09 02:18,MNQ_NIGHT,BUY,20222.0,20222.0,0.0,15,,Judas_L,104.0,"{""A5"": 10.62, ""RV"": 1.01, ""Vw"": -0.17, ""NKD"": 1.0}",CLOSED_WIN,15361.0,607.5,10.62,1.01,-0.17,1.0,40.5,,104.75,118263.0,445.89,36971430.0,9.6
2024-10-22 08:29,MNQ_NIGHT,SELL,20427.0,20427.0,0.0,15,,P6_S,4.0,"{""A5"": 13.14, ""RV"": 1.66, ""Vw"": -0.1, ""NKD"": 0.0}",CLOSED_WIN,15968.5,607.5,13.14,1.66,-0.1,0.0,40.5,,183.75,156043.0,449.92,32120208.0,9.24
2024-10-31 04:04,MNQ_NIGHT,BUY,20307.0,20307.0,0.0,15,,Pre_Rev_L,46.0,"{""A5"": 13.77, ""RV"": 3.91, ""Vw"": -0.48, ""NKD"": 1.0}",CLOSED_WIN,16576.0,607.5,13.77,3.91,-0.48,1.0,40.5,,345.0,207495.0,452.94,31910978.0,5.86
2024-11-19 04:30,MNQ_NIGHT,BUY,20522.5,20522.5,0.0,12,,Pre_Rev_L,7.0,"{""A5"": 25.95, ""RV"": 2.23, ""Vw"": -0.54, ""NKD"": -1.0}",CLOSED_WIN,17158.0,582.0,25.95,2.23,-0.54,-1.0,48.5,,314.5,226071.0,458.22,30322232.0,8.89
2024-11-20 19:35,MNQ_NIGHT,SELL,20685.25,20685.25,0.0,15,,Tokyo_S,14.0,"{""A5"": 20.87, ""RV"": 1.05, ""Vw"": -0.18, ""NKD"": -1.0}",CLOSED_WIN,17765.5,607.5,20.87,1.05,-0.18,-1.0,40.5,,230.25,175457.0,458.6,29756682.0,8.73
2024-12-17 08:04,MNQ_NIGHT,SELL,22334.0,22334.0,0.0,15,,Pre_Brk_S,26.0,"{""A5"": 12.38, ""RV"": 2.07, ""Vw"": -0.21, ""NKD"": -1.0}",CLOSED_WIN,18373.0,607.5,12.38,2.07,-0.21,-1.0,40.5,,147.25,102474.0,466.3,27643786.0,13.87
2024-12-23 08:55,MNQ_NIGHT,SELL,21561.5,21561.5,0.0,14,,P6_S,9.0,"{""A5"": 23.42, ""RV"": 1.44, ""Vw"": -0.42, ""NKD"": 1.0}",CLOSED_LOSS,17344.0,-1029.0,23.42,1.44,-0.42,1.0,-73.5,,197.25,175592.0,467.89,29477504.0,10.92
2024-12-26 04:15,MNQ_NIGHT,BUY,21956.5,21956.5,0.0,15,,Pre_Rev_L,16.0,"{""A5"": 18.65, ""RV"": 2.14, ""Vw"": -0.43, ""NKD"": 1.0}",CLOSED_WIN,17951.5,607.5,18.65,2.14,-0.43,1.0,40.5,,227.5,121687.0,468.8,28993586.0,12.13
2024-12-31 04:28,MNQ_NIGHT,SELL,21493.5,21493.5,0.0,15,,Pre_Rev_S,7.0,"{""A5"": 19.66, ""RV"": 1.54, ""Vw"": 0.42, ""NKD"": -1.0}",CLOSED_WIN,18559.0,607.5,19.66,1.54,0.42,-1.0,40.5,,181.25,123610.0,470.01,29433548.0,7.97
2025-01-14 03:40,MNQ_NIGHT,BUY,21097.25,21097.25,0.0,15,,P6_L,4.0,"{""A5"": 15.01, ""RV"": 1.05, ""Vw"": 0.24, ""NKD"": 1.0}",CLOSED_WIN,19166.5,607.5,15.01,1.05,0.24,1.0,40.5,,199.5,202875.0,472.86,30225292.0,6.03
2025-01-20 08:44,MNQ_NIGHT,BUY,21635.0,21635.0,0.0,15,,P6_L,7.0,"{""A5"": 21.56, ""RV"": 1.07, ""Vw"": 0.22, ""NKD"": -1.0}",CLOSED_WIN,19774.0,607.5,21.56,1.07,0.22,-1.0,40.5,,,,,,
2025-01-26 19:45,MNQ_NIGHT,SELL,21630.25,21630.25,0.0,15,,Tokyo_S,7.0,"{""A5"": 20.42, ""RV"": 0.47, ""Vw"": -0.16, ""NKD"": -1.0}",CLOSED_WIN,20381.5,607.5,20.42,0.47,-0.16,-1.0,40.5,,,,,,
2025-01-29 01:56,MNQ_NIGHT,BUY,21663.5,21663.5,0.0,15,,AsianGrind_L,76.0,"{""A5"": 15.26, ""RV"": 0.59, ""Vw"": 0.28, ""NKD"": 1.0}",CLOSED_WIN,20989.0,607.5,15.26,0.59,0.28,1.0,40.5,,201.0,161713.0,476.99,31022474.0,8.38
2025-01-29 20:02,MNQ_NIGHT,BUY,21586.75,21586.75,0.0,15,,Tokyo_L,12.0,"{""A5"": 19.66, ""RV"": 1.16, ""Vw"": 0.16, ""NKD"": 1.0}",CLOSED_WIN,21596.5,607.5,19.66,1.16,0.16,1.0,40.5,,201.0,161713.0,476.99,31022474.0,8.38
2025-02-06 08:45,MNQ_NIGHT,SELL,21744.25,21744.25,0.0,15,,Pre_Brk_S,11.0,"{""A5"": 14.5, ""RV"": 2.58, ""Vw"": -0.14, ""NKD"": 1.0}",CLOSED_LOSS,20576.5,-1020.0,14.5,2.58,-0.14,1.0,-68.0,,127.0,135473.0,479.93,30573396.0,9.53
2025-02-11 08:17,MNQ_NIGHT,SELL,21734.0,21734.0,0.0,15,,Pre_Brk_S,6.0,"{""A5"": 11.46, ""RV"": 1.74, ""Vw"": -0.16, ""NKD"": 0.0}",CLOSED_WIN,21184.0,607.5,11.46,1.74,-0.16,0.0,40.5,,162.75,128261.0,481.49,30433894.0,8.85
2025-03-04 01:56,MNQ_NIGHT,BUY,20569.25,20569.25,0.0,15,,AsianGrind_L,11.0,"{""A5"": 22.03, ""RV"": 0.62, ""Vw"": 0.19, ""NKD"": 1.0}",CLOSED_LOSS,20141.5,-1042.5,22.03,0.62,0.19,1.0,-69.5,,355.25,282531.0,487.61,34004476.0,0.88
2025-03-05 08:43,MNQ_NIGHT,SELL,20430.5,20430.5,0.0,9,,P6_S,18.0,"{""A5"": 35.31, ""RV"": 1.45, ""Vw"": -0.47, ""NKD"": -1.0}",CLOSED_WIN,20740.0,598.5,35.31,1.45,-0.47,-1.0,66.5,,359.0,230461.0,487.86,33836886.0,2.14
2025-03-06 03:09,MNQ_NIGHT,SELL,20533.5,20533.5,0.0,15,,P6_S,2.0,"{""A5"": 17.41, ""RV"": 1.15, ""Vw"": -0.34, ""NKD"": -1.0}",CLOSED_WIN,21347.5,607.5,17.41,1.15,-0.34,-1.0,40.5,,419.25,205379.0,488.05,34059536.0,-0.71
2025-03-07 08:13,MNQ_NIGHT,SELL,20106.25,20106.25,0.0,15,,P6_S,4.0,"{""A5"": 21.22, ""RV"": 1.46, ""Vw"": -0.32, ""NKD"": -1.0}",CLOSED_WIN,21955.0,607.5,21.22,1.46,-0.32,-1.0,40.5,,249.25,201487.0,488.26,33943230.0,-0.02
2025-03-10 20:12,MNQ_NIGHT,SELL,19284.75,19284.75,0.0,9,,Tokyo_S,36.0,"{""A5"": 33.77, ""RV"": 0.78, ""Vw"": -0.3, ""NKD"": -1.0}",CLOSED_WIN,22526.5,571.5,33.77,0.78,-0.3,-1.0,63.5,,412.25,220434.0,488.36,34883134.0,-3.92
2025-03-11 20:11,MNQ_NIGHT,BUY,19482.25,19482.25,0.0,14,,Tokyo_L,29.0,"{""A5"": 22.31, ""RV"": 1.04, ""Vw"": 0.16, ""NKD"": 1.0}",CLOSED_LOSS,21546.5,-980.0,22.31,1.04,0.16,1.0,-70.0,,459.75,256787.0,488.45,35907186.0,-4.16
2025-03-12 20:43,MNQ_NIGHT,BUY,19661.5,19661.5,0.0,15,,Tokyo_L,25.0,"{""A5"": 16.69, ""RV"": 0.48, ""Vw"": 0.08, ""NKD"": 1.0}",CLOSED_LOSS,20526.5,-1020.0,16.69,0.48,0.08,1.0,-68.0,,401.5,218542.0,488.56,36464798.0,-3.1
2025-03-18 01:16,MNQ_NIGHT,BUY,19941.75,19941.75,0.0,15,,Frank_L,65.0,"{""A5"": 8.92, ""RV"": 0.32, ""Vw"": -0.28, ""NKD"": -1.0}",CLOSED_WIN,21134.0,607.5,8.92,0.32,-0.28,-1.0,40.5,,403.75,124817.0,488.99,37205050.0,-3.67
