Date,Timestamp,Engine,Action,Is_Win,Trade_Exact_PnL,Duration_Bars,Micro_Rng,Micro_A5,Micro_RV
2024-11-20,2024-11-20 09:40:00,Gap_Fade_S,SELL,1,622.5,23,0.0,5.72,2.9
2024-11-21,2024-11-21 09:43:00,Gap_Fade_S,SELL,0,-1046.5,2,0.0,9.21,2.23
2024-11-21,2024-11-21 10:32:00,IB_Fade_L,BUY,1,627.5,10,0.0,12.65,0.64
2024-11-29,2024-11-29 10:38:00,IB_L,BUY,1,228.75,61,0.0,3.72,1.46
2024-12-05,2024-12-05 10:32:00,IB_Fade_L,BUY,1,266.25,61,0.0,3.22,0.46
2024-12-19,2024-12-19 10:33:00,IB_Fade_L,BUY,1,631.75,50,0.0,18.56,0.88
2024-12-27,2024-12-27 10:32:00,IB_Fade_L,BUY,1,637.0,9,0.0,9.81,0.67
2025-01-02,2025-01-02 11:17:00,IB_Fade_L,BUY,1,632.25,18,0.0,14.2,0.87
2025-01-03,2025-01-03 09:46:00,Gap_Fade_S,SELL,1,633.0,1,0.0,11.03,2.78
2025-01-07,2025-01-07 10:56:00,IB_Fade_L,BUY,1,635.25,3,0.0,11.21,0.83
2025-01-23,2025-01-23 10:39:00,IB_L,BUY,1,622.5,22,0.0,3.61,1.5
2025-02-14,2025-02-14 11:23:00,IB_Fade_L,BUY,0,-333.75,61,0.0,4.34,1.56
2025-02-25,2025-02-25 10:32:00,IB_Fade_L,BUY,1,635.25,6,0.0,11.16,0.98
2025-02-28,2025-02-28 09:43:00,Gap_Fade_L,BUY,1,635.25,17,0.0,11.81,1.27
2025-03-07,2025-03-07 09:44:00,Gap_Fade_L,BUY,1,632.25,5,0.0,14.6,1.54
2025-03-07,2025-03-07 10:59:00,IB_Fade_L,BUY,0,-1022.0,26,0.0,18.33,0.61
2025-03-10,2025-03-10 11:10:00,IB_Fade_L,BUY,0,-774.0,61,0.0,14.8,0.94
2025-03-11,2025-03-11 09:40:00,Gap_Fade_L,BUY,0,-1018.0,22,0.0,15.65,1.1
2025-03-11,2025-03-11 10:37:00,IB_Fade_L,BUY,1,631.5,32,0.0,19.67,0.98
2025-03-14,2025-03-14 09:44:00,Gap_Fade_L,BUY,1,635.25,6,0.0,12.06,1.09
2025-03-18,2025-03-18 09:40:00,Gap_Fade_S,SELL,1,622.5,4,0.0,8.68,3.31
2025-03-18,2025-03-18 11:19:00,IB_Fade_L,BUY,1,3.5,61,0.0,9.49,0.78
2025-03-27,2025-03-27 09:44:00,Gap_Fade_L,BUY,1,622.5,5,0.0,7.81,1.75
2025-04-02,2025-04-02 09:45:00,Gap_Fade_L,BUY,1,627.5,16,0.0,12.41,1.64
2025-04-03,2025-04-03 09:40:00,Gap_Fade_L,BUY,0,-1009.0,27,0.0,29.93,1.35
2025-04-03,2025-04-03 11:24:00,IB_Fade_L,BUY,1,631.75,16,0.0,17.25,0.94
2025-04-07,2025-04-07 09:45:00,Gap_Fade_L,BUY,1,634.5,3,0.0,36.49,1.54
2025-04-08,2025-04-08 09:36:00,Gap_Fade_S,SELL,0,-655.5,61,0.0,37.58,2.38
2025-04-09,2025-04-09 09:32:00,Gap_Fade_L,BUY,1,631.0,7,0.0,28.21,1.51
2025-04-09,2025-04-09 11:04:00,IB_Fade_L,BUY,1,631.0,2,0.0,30.93,0.62
2025-04-10,2025-04-10 09:38:00,Gap_Fade_S,SELL,0,-123.0,61,0.0,40.37,2.06
2025-04-10,2025-04-10 11:04:00,IB_Fade_L,BUY,0,-1009.0,40,0.0,29.94,0.55
2025-04-11,2025-04-11 09:35:00,Gap_Fade_L,BUY,1,634.5,11,0.0,36.38,1.02
2025-04-14,2025-04-14 09:32:00,Gap_Fade_S,SELL,1,632.25,7,0.0,14.24,2.96
2025-04-17,2025-04-17 10:33:00,IB_Fade_L,BUY,1,632.25,33,0.0,14.5,1.0
2025-04-21,2025-04-21 10:34:00,IB_Fade_L,BUY,1,632.25,6,0.0,13.69,0.68
2025-04-30,2025-04-30 09:45:00,Gap_Fade_L,BUY,1,632.25,29,0.0,14.42,1.54
2025-05-12,2025-05-12 09:32:00,Gap_Fade_S,SELL,1,622.5,10,0.0,5.94,3.8
2025-05-23,2025-05-23 09:42:00,Gap_Fade_L,BUY,1,627.5,30,0.0,12.14,1.53
2025-06-05,2025-06-05 09:46:00,Gap_Fade_S,SELL,1,622.5,11,0.0,5.83,3.22
2025-06-10,2025-06-10 10:44:00,IB_L,BUY,0,-1046.25,48,0.0,4.46,1.62
2025-06-20,2025-06-20 11:18:00,IB_Fade_L,BUY,1,637.0,22,0.0,9.68,0.57
2025-07-02,2025-07-02 10:48:00,IB_L,BUY,1,266.25,61,0.0,4.76,1.62
2025-07-03,2025-07-03 10:38:00,IB_L,BUY,1,397.5,61,0.0,4.3,1.41
2025-07-25,2025-07-25 10:36:00,IB_L,BUY,0,-90.0,61,0.0,4.36,1.84
2025-07-30,2025-07-30 11:13:00,IB_Fade_L,BUY,1,622.5,60,0.0,4.05,3.93
2025-08-01,2025-08-01 09:38:00,Gap_Fade_L,BUY,0,-1018.0,7,0.0,15.45,1.59
2025-08-04,2025-08-04 09:46:00,Gap_Fade_L,BUY,1,633.0,14,0.0,11.03,1.73
2025-08-12,2025-08-12 09:45:00,Gap_Fade_S,SELL,1,622.5,4,0.0,8.27,5.31
2025-08-20,2025-08-20 10:32:00,IB_Fade_L,BUY,1,622.5,42,0.0,8.14,0.89
2025-08-29,2025-08-29 10:55:00,IB_Fade_L,BUY,1,622.5,13,0.0,6.71,0.89
2025-09-05,2025-09-05 11:29:00,IB_Fade_L,BUY,0,-305.5,61,0.0,10.25,0.93
2025-09-10,2025-09-10 11:18:00,IB_Fade_L,BUY,1,622.5,36,0.0,4.98,1.73
2025-09-26,2025-09-26 09:43:00,Gap_Fade_L,BUY,1,622.5,17,0.0,7.0,1.72
2025-09-30,2025-09-30 11:29:00,IB_Fade_L,BUY,1,622.5,21,0.0,6.23,0.84
2025-10-14,2025-10-14 09:42:00,Gap_Fade_S,SELL,1,633.0,1,0.0,10.5,2.6
2025-10-17,2025-10-17 09:46:00,Gap_Fade_L,BUY,1,627.5,2,0.0,12.98,1.76
2025-10-24,2025-10-24 09:40:00,Gap_Fade_S,SELL,1,622.5,50,0.0,7.05,2.07
2025-10-30,2025-10-30 09:46:00,Gap_Fade_L,BUY,1,631.75,4,0.0,16.69,1.5
2025-11-03,2025-11-03 10:34:00,IB_Fade_L,BUY,1,633.5,5,0.0,8.94,0.84
2025-11-07,2025-11-07 09:46:00,Gap_Fade_L,BUY,0,-1028.5,20,0.0,11.96,1.73
2025-11-07,2025-11-07 10:48:00,IB_Fade_L,BUY,0,-1022.5,28,0.0,12.93,0.95
2025-11-17,2025-11-17 09:40:00,Gap_Fade_L,BUY,0,-1028.5,28,0.0,11.25,1.07
2025-11-18,2025-11-18 09:38:00,Gap_Fade_L,BUY,0,-1022.5,5,0.0,12.35,1.64
2025-11-21,2025-11-21 11:09:00,IB_Fade_L,BUY,1,631.5,15,0.0,19.24,0.92
2025-11-25,2025-11-25 09:46:00,Gap_Fade_S,SELL,1,622.5,2,0.0,8.06,2.73
2025-11-28,2025-11-28 10:49:00,IB_L,BUY,1,191.25,61,0.0,5.63,1.37
2025-12-02,2025-12-02 10:31:00,IB_Fade_L,BUY,1,622.5,11,0.0,8.08,2.55
2025-12-16,2025-12-16 09:46:00,Gap_Fade_S,SELL,0,-1036.75,1,0.0,9.55,2.38
2025-12-22,2025-12-22 10:38:00,IB_Fade_L,BUY,1,622.5,6,0.0,6.13,1.5
2026-01-02,2026-01-02 11:15:00,IB_Fade_L,BUY,1,181.5,61,0.0,11.32,0.85
2026-01-14,2026-01-14 11:20:00,IB_Fade_L,BUY,1,622.5,3,0.0,8.88,0.48
2026-01-27,2026-01-27 10:37:00,IB_L,BUY,1,622.5,42,0.0,5.01,1.79
2026-02-02,2026-02-02 09:45:00,Gap_Fade_L,BUY,1,635.25,5,0.0,11.28,0.85
2026-02-03,2026-02-03 09:44:00,Gap_Fade_S,SELL,1,622.5,12,0.0,6.21,4.35
2026-02-04,2026-02-04 11:23:00,IB_Fade_L,BUY,1,632.25,3,0.0,14.61,0.62
2026-02-05,2026-02-05 10:34:00,IB_Fade_L,BUY,1,631.5,8,0.0,19.15,0.65
2026-02-06,2026-02-06 09:38:00,Gap_Fade_L,BUY,1,632.0,7,0.0,15.52,1.42
2026-02-17,2026-02-17 10:45:00,IB_Fade_L,BUY,1,632.25,3,0.0,14.69,0.58
2026-02-19,2026-02-19 09:46:00,Gap_Fade_S,SELL,0,-1046.5,6,0.0,9.46,2.52
2026-02-23,2026-02-23 09:41:00,Gap_Fade_S,SELL,1,622.5,2,0.0,7.87,2.83
2026-02-26,2026-02-26 09:43:00,Gap_Fade_S,SELL,1,622.5,10,0.0,4.25,2.49
2026-03-02,2026-03-02 09:46:00,Gap_Fade_L,BUY,1,627.5,16,0.0,13.01,1.64
2026-03-03,2026-03-03 09:39:00,Gap_Fade_L,BUY,0,-1018.0,3,0.0,15.48,1.71
2026-03-05,2026-03-05 09:40:00,Gap_Fade_S,SELL,1,622.5,3,0.0,8.67,2.58
2026-03-05,2026-03-05 10:38:00,IB_Fade_L,BUY,1,627.5,2,0.0,12.2,0.9
2026-03-09,2026-03-09 09:44:00,Gap_Fade_L,BUY,1,632.25,20,0.0,14.63,1.29
2026-03-10,2026-03-10 09:36:00,Gap_Fade_S,SELL,1,632.25,24,0.0,14.25,2.08
2026-03-27,2026-03-27 09:38:00,Gap_Fade_L,BUY,1,632.0,9,0.0,16.37,1.74
2026-03-30,2026-03-30 09:44:00,Gap_Fade_L,BUY,0,-1028.5,11,0.0,11.9,1.09
2026-04-07,2026-04-07 09:36:00,Gap_Fade_S,SELL,1,622.5,9,0.0,6.9,4.12
2026-04-07,2026-04-07 11:15:00,IB_Fade_L,BUY,1,637.0,0,0.0,10.18,0.37
2026-04-29,2026-04-29 10:33:00,IB_L,BUY,0,-1046.25,38,0.0,5.16,1.48
2026-04-30,2026-04-30 09:38:00,Gap_Fade_S,SELL,1,632.0,31,0.0,14.92,2.26
2026-05-07,2026-05-07 10:41:00,IB_L,BUY,1,622.5,18,0.0,5.32,1.41
2026-05-11,2026-05-11 10:54:00,IB_L,BUY,1,247.5,61,0.0,5.89,1.77
2026-05-19,2026-05-19 10:49:00,IB_Fade_L,BUY,1,627.5,11,0.0,12.78,0.97
2026-05-22,2026-05-22 09:41:00,Gap_Fade_S,SELL,1,637.0,19,0.0,10.02,3.18
2026-06-05,2026-06-05 11:28:00,IB_Fade_L,BUY,0,-1046.5,11,0.0,9.21,0.88
2026-06-08,2026-06-08 09:42:00,Gap_Fade_L,BUY,1,45.5,61,0.0,18.95,0.98
2026-06-10,2026-06-10 09:43:00,Gap_Fade_L,BUY,1,631.75,5,0.0,18.49,1.59
2026-06-11,2026-06-11 09:44:00,Gap_Fade_L,BUY,1,632.25,2,0.0,14.39,1.68
2026-06-12,2026-06-12 09:34:00,Gap_Fade_S,SELL,1,627.5,6,0.0,12.26,3.23
2026-06-18,2026-06-18 09:46:00,Gap_Fade_L,BUY,1,631.5,38,0.0,20.87,1.5
2026-06-23,2026-06-23 09:43:00,Gap_Fade_L,BUY,1,632.0,6,0.0,15.6,1.78
2026-06-24,2026-06-24 09:45:00,Gap_Fade_L,BUY,1,633.0,6,0.0,10.63,1.52
2026-06-25,2026-06-25 09:38:00,Gap_Fade_S,SELL,1,627.5,3,0.0,12.77,2.0
2026-06-29,2026-06-29 09:37:00,Gap_Fade_S,SELL,1,631.75,28,0.0,17.69,2.54
2026-07-01,2026-07-01 09:34:00,Gap_Fade_S,SELL,0,-1046.25,16,0.0,5.9,2.07
2026-07-02,2026-07-02 09:39:00,Gap_Fade_S,SELL,0,-1046.25,3,0.0,7.66,2.47
2026-07-02,2026-07-02 11:00:00,IB_Fade_L,BUY,0,-1022.5,6,0.0,12.81,0.86
2026-07-07,2026-07-07 10:37:00,IB_Fade_L,BUY,0,-483.75,61,0.0,8.04,0.9
2026-07-20,2026-07-20 10:56:00,IB_Fade_L,BUY,1,637.0,13,0.0,10.18,0.66
2026-07-23,2026-07-23 09:42:00,Gap_Fade_L,BUY,0,-1021.5,15,0.0,13.65,0.98
2026-07-23,2026-07-23 10:58:00,IB_Fade_L,BUY,0,-1021.5,24,0.0,13.94,0.75
2026-07-27,2026-07-27 09:01:04.217,AM10_Swp_L,BUY,0,-92.5,0,0.0,0.0,0.0
2026-07-27,2026-07-27 09:33:01.074,IB_Fade_L,BUY,0,-92.5,0,0.0,0.0,0.0
