Date,Macro_Rng_Ratio,Macro_IB_Ext,Macro_Ses_RVol,Macro_VIX,Macro_Gap,Macro_VwP_D,Macro_SMA_D,Macro_Auc_V,Regime_Label
2022-06-13,0.62,0.0,0.42,34.04,-0.55,-0.33,-9.81,0.13,1
2022-06-14,0.74,1.0,0.45,40.29,-0.9,-0.65,-13.43,0.23,1
2022-06-15,0.5,0.0,0.7,38.5,0.2,-0.02,-12.83,0.49,1
2022-06-16,0.97,1.0,0.78,35.32,0.33,0.5,-10.26,0.57,1
2022-06-17,0.64,2.0,0.72,38.68,-0.65,0.03,-13.0,0.46,1
2022-06-21,0.61,1.0,0.77,36.66,-0.02,0.13,-11.66,0.67,1
2022-06-22,0.46,0.0,0.56,36.05,0.4,-0.24,-8.62,0.52,1
2022-06-23,0.68,0.0,0.75,35.92,-0.25,-0.71,-8.8,0.37,1
2022-06-24,0.51,2.0,0.81,35.28,0.23,0.51,-7.21,0.74,1
2022-06-27,0.72,1.0,0.65,33.79,0.33,0.79,-3.69,0.87,1
2022-06-28,0.51,0.0,0.87,33.59,0.18,-0.1,-3.76,0.32,1
2022-06-29,1.2,1.0,0.92,35.42,-0.01,-1.63,-6.54,0.03,0
2022-06-30,0.43,0.0,0.8,35.37,-0.02,-0.01,-6.26,0.57,1
2022-07-01,0.8,1.0,0.95,36.2,-0.27,-0.34,-7.28,0.45,1
2022-07-05,0.55,0.0,0.8,34.25,-0.05,0.87,-6.04,0.89,1
2022-07-06,1.05,1.0,0.9,34.91,-0.37,1.81,-3.81,0.96,1
2022-07-07,0.54,1.0,0.91,33.76,0.07,0.48,-2.97,0.67,1
2022-07-08,0.63,1.0,0.54,32.81,0.05,0.52,-0.92,0.82,1
2022-07-11,0.59,1.0,0.67,31.14,-0.27,0.35,-0.36,0.79,1
2022-07-12,0.54,0.0,0.63,32.93,-0.29,-0.19,-2.28,0.28,1
2022-07-13,0.82,1.0,0.72,34.07,0.08,-0.79,-3.22,0.2,1
2022-07-14,0.87,1.0,0.84,33.76,-0.61,0.11,-3.26,0.65,1
2022-07-15,0.83,1.0,0.68,32.73,-0.25,1.21,-2.51,0.92,1
2022-07-18,0.44,1.0,0.57,30.38,0.3,0.48,-0.59,0.96,1
2022-07-19,0.87,1.0,0.58,31.6,0.29,-1.27,-1.26,0.17,1
2022-07-20,0.81,1.0,0.56,30.69,0.39,1.13,2.19,0.99,1
2022-07-21,0.69,0.0,0.67,30.58,-0.02,0.29,3.64,0.78,1
2022-07-22,0.75,1.0,0.66,29.34,0.07,0.45,4.62,0.7,1
2022-07-25,0.95,1.0,0.73,29.1,0.1,-0.54,3.32,0.23,1
2022-07-26,0.48,1.0,0.62,29.44,0.0,0.16,2.81,0.55,1
2022-07-27,0.61,1.0,0.58,30.96,-0.24,-0.05,1.0,0.38,1
2022-07-28,1.15,1.0,0.75,29.98,0.41,0.65,4.4,0.7,1
2022-07-29,1.05,0.0,0.74,28.46,0.11,1.41,6.3,0.9,1
2022-08-01,0.71,1.0,0.7,27.23,0.0,0.65,7.59,0.83,1
2022-08-02,0.69,0.0,0.78,28.76,-0.19,-0.09,7.6,0.49,1
2022-08-03,0.76,1.0,0.88,29.99,-0.31,-0.32,6.86,0.32,1
2022-08-04,0.89,1.0,0.72,28.0,0.23,0.56,9.53,0.83,1
2022-08-05,0.44,1.0,0.76,27.83,0.05,0.43,9.88,0.89,1
2022-08-08,0.63,1.0,0.81,27.14,-0.59,0.14,8.64,0.54,1
2022-08-09,0.85,1.0,0.85,27.65,0.16,-0.39,8.29,0.25,1
2022-08-10,0.43,1.0,0.73,28.42,-0.27,0.21,6.88,0.59,1
2022-08-11,0.49,2.0,0.65,25.71,0.84,0.37,9.44,0.84,1
2022-08-12,0.83,1.0,0.79,26.12,0.31,-0.7,8.93,0.16,1
2022-08-15,0.65,1.0,0.61,25.19,0.2,0.77,10.75,0.94,1
2022-08-16,0.5,1.0,0.56,25.41,-0.1,0.43,11.41,0.81,1
2022-08-17,0.65,1.0,0.68,25.54,-0.1,0.13,11.05,0.57,1
2022-08-18,0.63,2.0,0.79,26.32,-0.39,0.04,9.71,0.48,1
2022-08-19,0.47,1.0,0.68,25.47,-0.05,0.09,9.69,0.67,1
2022-08-22,0.62,1.0,0.66,26.73,-0.39,-0.22,7.4,0.16,1
2022-08-23,0.68,1.0,0.69,29.64,-0.56,-0.32,4.59,0.23,1
2022-08-24,0.47,0.0,0.77,29.66,-0.08,-0.27,4.23,0.18,1
2022-08-25,0.51,2.0,0.61,28.94,-0.06,0.07,4.5,0.61,1
2022-08-26,0.64,1.0,0.74,28.06,0.19,0.62,5.75,0.89,1
2022-08-29,1.97,1.0,0.91,31.68,0.02,-1.88,1.2,0.02,0
2022-08-30,0.5,0.0,0.91,32.27,-0.33,-0.37,0.06,0.25,1
2022-08-31,1.07,1.0,1.2,32.12,0.23,0.04,-1.1,0.36,1
2022-09-01,0.73,0.0,0.85,32.17,0.33,-0.51,-1.8,0.12,1
2022-09-02,0.88,1.0,0.94,32.29,-0.41,1.02,-2.26,0.86,1
2022-09-06,1.33,1.0,0.96,32.27,0.46,-1.11,-3.47,0.19,1
2022-09-07,0.74,0.0,0.94,33.59,0.02,-0.23,-4.4,0.33,1
2022-09-08,0.86,1.0,0.75,31.53,0.09,0.89,-2.47,0.81,1
2022-09-09,0.81,1.0,0.87,30.45,-0.24,0.69,-1.81,0.85,1
2022-09-12,0.62,1.0,0.37,29.12,0.24,0.4,0.07,0.88,1
2022-09-13,0.4,1.0,0.33,29.79,0.19,0.42,1.31,0.98,1
2022-09-14,1.35,1.0,0.76,33.26,-0.98,-1.5,-3.97,0.09,0
2022-09-15,0.47,2.0,0.83,32.49,0.14,0.46,-3.23,0.82,1
2022-09-16,0.88,2.0,0.82,32.68,-0.27,-0.43,-4.92,0.27,1
2022-09-19,0.51,1.0,0.88,32.84,-0.45,0.71,-5.6,0.92,1
2022-09-20,0.76,2.0,0.72,32.35,-0.35,0.95,-4.75,0.88,1
2022-09-21,0.59,2.0,0.78,33.37,-0.37,0.19,-5.44,0.62,1
2022-09-22,1.4,1.0,0.94,33.91,0.04,-1.86,-7.44,0.03,0
2022-09-23,0.52,1.0,0.82,32.93,-0.16,-0.15,-8.43,0.34,1
2022-09-26,0.73,1.0,0.8,34.88,-0.33,0.19,-9.94,0.61,1
2022-09-27,0.74,2.0,0.91,36.85,-0.07,-0.69,-10.4,0.08,1
2022-09-28,1.01,0.0,0.9,37.07,0.49,-0.15,-10.02,0.33,1
2022-09-29,1.05,1.0,0.68,35.44,-0.04,0.95,-8.25,0.84,1
2022-09-30,0.92,1.0,0.72,36.88,-0.51,0.18,-10.77,0.44,1
2022-10-03,0.97,2.0,0.76,36.55,-0.12,-1.16,-11.76,0.17,1
2022-10-04,0.92,2.0,0.63,35.58,0.07,0.77,-9.69,0.86,1
2022-10-05,0.46,0.0,0.67,34.4,0.58,0.22,-6.91,0.77,1
2022-10-06,0.97,1.0,0.73,34.18,-0.44,1.18,-6.72,0.82,1
2022-10-07,0.56,0.0,0.81,35.81,-0.17,-0.48,-7.51,0.08,1
2022-10-10,0.89,1.0,0.72,36.79,-0.57,-0.77,-10.93,0.17,1
2022-10-11,0.7,0.0,0.71,38.47,0.04,-0.04,-11.52,0.47,1
2022-10-12,0.78,1.0,0.87,39.26,-0.21,-0.33,-12.33,0.34,1
2022-10-13,0.4,0.0,0.66,39.4,0.02,-0.26,-12.13,0.28,1
2022-10-14,1.95,1.0,1.04,38.28,-0.95,1.66,-10.08,0.88,0
2022-10-17,1.36,1.0,0.75,37.75,0.34,-1.21,-12.2,0.07,0
2022-10-18,0.4,0.0,0.57,37.07,0.66,0.3,-8.85,0.86,1
2022-10-19,0.96,1.0,0.77,36.16,0.76,0.54,-7.28,0.56,1
2022-10-20,0.64,1.0,0.64,36.37,-0.41,-0.35,-8.14,0.37,1
2022-10-21,0.79,1.0,0.58,35.75,-0.07,-0.82,-8.22,0.18,1
2022-10-24,1.06,1.0,0.7,35.22,-0.13,1.6,-5.67,0.95,1
2022-10-25,0.84,2.0,0.54,35.41,0.01,0.98,-4.39,0.87,1
2022-10-26,0.6,1.0,0.53,34.1,0.11,-0.48,-3.07,0.36,1
2022-10-27,0.8,1.0,0.7,33.32,-0.33,-0.84,-3.89,0.15,1
2022-10-28,1.2,3.0,0.69,33.8,-0.15,-2.25,-6.88,0.06,0
2022-10-31,1.08,1.0,0.57,31.81,0.41,1.37,-1.95,0.99,1
2022-11-01,0.41,0.0,0.54,31.56,-0.29,0.01,-2.88,0.55,1
2022-11-02,0.87,1.0,0.66,32.01,0.38,-0.89,-3.87,0.02,1
2022-11-03,1.49,2.0,0.69,32.09,0.08,-2.51,-6.81,0.03,0
2022-11-04,0.48,0.0,0.68,31.79,-0.25,-0.57,-8.1,0.17,1
2022-11-07,0.83,1.0,0.94,30.86,0.52,0.6,-6.56,0.69,1
2022-11-08,0.51,1.0,0.54,30.8,0.16,0.85,-4.95,0.91,1
2022-11-09,0.82,2.0,0.66,31.59,0.15,-0.12,-4.21,0.49,1
2022-11-10,0.62,1.0,0.63,32.51,-0.16,-0.95,-5.98,0.1,1
2022-11-11,1.05,1.0,0.65,30.38,1.41,1.54,1.07,0.94,1
2022-11-14,0.79,1.0,0.72,28.93,-0.01,0.88,3.1,0.91,1
2022-11-15,0.51,1.0,0.57,30.03,-0.23,-0.22,2.51,0.35,1
2022-11-16,0.8,1.0,0.86,30.31,0.67,-0.35,3.7,0.46,1
2022-11-17,0.35,0.0,0.61,30.04,-0.2,0.09,2.64,0.53,1
2022-11-18,0.63,2.0,0.64,30.03,-0.61,0.42,2.19,0.73,1
2022-11-21,0.65,1.0,0.66,29.25,0.34,0.1,2.23,0.42,1
2022-11-22,0.41,2.0,0.53,28.99,-0.16,-0.1,1.4,0.27,1
2022-11-23,0.66,1.0,0.48,27.79,0.07,0.87,2.94,0.94,1
2022-11-25,0.44,1.0,0.53,26.66,0.01,0.32,4.11,0.87,1
2022-11-29,0.65,1.0,0.52,28.3,-0.24,-0.49,2.0,0.21,1
2022-11-30,0.54,0.0,0.64,28.38,0.01,-0.28,1.07,0.24,1
2022-12-01,1.77,2.0,0.89,26.46,0.08,2.75,5.96,0.98,0
2022-12-02,0.61,0.0,0.77,26.09,0.01,0.12,5.88,0.52,1
2022-12-05,0.65,1.0,0.63,24.79,-0.62,0.57,5.39,0.77,1
2022-12-06,0.7,1.0,0.6,26.17,-0.24,-0.49,3.5,0.21,1
2022-12-07,0.94,1.0,0.78,27.51,0.02,-0.4,1.39,0.19,1
2022-12-08,0.48,0.0,0.78,28.12,-0.16,-0.12,0.77,0.36,1
2022-12-09,0.66,0.0,0.64,27.88,0.22,0.21,2.02,0.79,1
2022-12-12,0.54,2.0,0.6,27.97,-0.13,-0.67,1.36,0.11,1
2022-12-13,0.6,1.0,0.3,30.07,0.03,0.8,2.41,0.88,1
2022-12-14,1.51,1.0,0.81,27.24,1.96,-0.62,4.57,0.24,0
2022-12-15,1.08,2.0,0.83,25.77,-0.08,-0.48,3.86,0.46,1
2022-12-16,0.98,0.0,0.79,27.37,-0.63,-0.53,0.01,0.15,1
2022-12-19,0.66,1.0,0.8,27.31,-0.07,-0.21,-1.11,0.2,1
2022-12-20,0.71,1.0,0.74,27.41,0.11,-0.41,-2.26,0.23,1
2022-12-21,0.57,0.0,0.81,26.64,-0.16,0.05,-2.32,0.62,1
2022-12-22,0.67,1.0,0.75,25.15,0.13,0.35,-0.81,0.83,1
2022-12-23,1.1,1.0,0.84,27.34,-0.49,0.28,-3.71,0.48,1
2022-12-27,0.59,2.0,0.72,26.33,-0.11,0.37,-3.41,0.83,1
2022-12-28,0.51,0.0,0.63,27.76,-0.06,-0.38,-4.72,0.15,1
2022-12-29,0.76,1.0,0.74,28.37,-0.06,-0.63,-5.94,0.11,1
2022-12-30,0.7,1.0,0.59,27.36,0.33,0.28,-3.68,0.83,1
2023-01-03,0.62,1.0,0.68,27.6,-0.4,1.07,-3.59,0.99,1
2023-01-04,1.12,1.0,0.74,29.12,0.25,-0.2,-4.57,0.25,1
2023-01-05,0.67,0.0,0.98,28.36,0.34,0.21,-4.02,0.61,1
2023-01-06,0.41,0.0,0.81,28.8,-0.22,-0.36,-5.4,0.16,1
2023-01-09,1.35,1.0,0.93,26.96,0.23,1.16,-2.85,0.84,1
2023-01-10,0.74,1.0,0.84,27.86,0.32,-0.98,-2.04,0.1,1
2023-01-11,0.56,0.0,0.9,26.94,-0.14,0.63,-1.14,0.95,1
2023-01-12,0.64,1.0,0.76,27.33,0.14,0.71,0.5,0.95,1
2023-01-13,0.9,3.0,1.07,24.77,0.07,0.51,1.06,0.83,1
2023-01-17,0.72,1.0,0.71,23.83,-0.36,0.64,1.57,0.87,1
2023-01-18,0.48,0.0,0.69,24.76,0.03,0.02,1.66,0.53,1
2023-01-19,1.03,1.0,0.9,25.49,0.26,-1.1,0.34,0.01,1
2023-01-20,0.51,0.0,0.83,25.27,-0.22,-0.06,-0.64,0.44,1
2023-01-23,1.09,1.0,0.76,24.53,0.2,1.1,1.84,0.93,1
2023-01-24,1.11,0.0,0.82,24.62,0.13,0.31,3.93,0.8,1
2023-01-25,0.61,1.0,0.72,24.55,-0.21,0.5,4.21,0.76,1
2023-01-26,1.13,0.0,0.89,24.59,-0.92,1.02,3.1,0.83,1
2023-01-27,0.74,2.0,0.78,25.01,0.54,0.56,4.91,0.83,1
2023-01-30,0.95,1.0,0.83,24.59,-0.11,0.25,6.11,0.67,1
2023-01-31,0.65,1.0,0.78,26.25,-0.49,-0.44,3.96,0.13,1
2023-02-01,0.66,1.0,0.65,25.79,-0.03,0.39,5.06,0.76,1
2023-02-02,1.63,1.0,0.76,24.04,0.11,2.14,8.34,0.96,0
2023-02-03,1.04,0.0,0.91,25.08,0.63,-0.55,10.02,0.2,1
2023-02-06,1.05,1.0,0.92,25.44,-0.44,-0.88,8.99,0.17,1
2023-02-07,0.5,0.0,0.65,25.89,-0.34,-0.16,7.89,0.34,1
2023-02-08,1.21,2.0,0.89,25.45,-0.01,1.14,9.74,0.78,1
2023-02-09,0.8,1.0,0.69,26.46,-0.09,-0.56,7.78,0.08,1
2023-02-10,1.21,0.0,0.8,27.64,0.63,-1.06,6.72,0.16,1
2023-02-13,0.59,1.0,0.73,27.19,-0.3,0.05,5.85,0.55,1
2023-02-14,0.72,1.0,0.58,27.27,0.2,0.47,7.48,0.91,1
2023-02-15,0.94,0.0,0.93,25.03,-0.25,0.66,8.05,0.83,1
2023-02-16,0.78,2.0,0.65,24.09,-0.24,0.94,8.97,0.95,1
2023-02-17,0.77,1.0,0.77,26.1,-0.75,-1.02,6.49,0.02,1
2023-02-21,0.53,1.0,0.72,25.81,-0.27,0.38,5.64,0.76,1
2023-02-22,0.68,1.0,0.53,28.57,-0.53,-0.48,3.05,0.1,1
2023-02-23,0.53,0.0,0.71,28.03,0.03,0.04,3.0,0.46,1
2023-02-24,0.8,1.0,0.66,26.83,0.51,0.32,3.66,0.71,1
2023-02-27,0.42,0.0,0.64,27.18,-0.69,0.22,1.91,0.63,1
2023-02-28,0.46,2.0,0.55,26.66,0.46,-0.19,2.65,0.26,1
2023-03-01,0.52,2.0,0.61,26.41,-0.13,-0.51,2.12,0.06,1
2023-03-02,0.56,1.0,0.62,26.49,0.06,-0.1,1.54,0.3,1
2023-03-03,0.92,1.0,0.58,25.71,-0.42,0.85,2.14,0.82,1
2023-03-06,0.78,1.0,0.57,24.37,0.3,0.7,4.26,0.97,1
2023-03-07,0.63,1.0,0.6,24.24,0.16,-0.64,4.09,0.04,1
2023-03-08,0.83,1.0,0.85,24.65,0.01,-0.54,2.64,0.13,1
2023-03-09,0.54,1.0,0.74,24.13,0.05,0.33,2.95,0.81,1
2023-03-10,1.43,1.0,0.89,26.57,0.08,-1.6,0.79,0.04,0
2023-03-13,1.05,2.0,1.13,27.96,0.09,-0.74,-0.72,0.12,0
2023-03-14,1.41,1.0,0.48,29.44,-0.22,-0.07,0.08,0.63,1
2023-03-15,0.67,2.0,0.67,26.71,0.94,0.29,2.95,0.76,1
2023-03-16,0.91,1.0,0.87,28.65,-0.36,0.94,3.36,0.92,1
2023-03-17,1.49,0.0,0.84,26.61,-0.14,1.18,5.81,0.94,1
2023-03-20,0.83,1.0,0.97,28.4,0.01,0.01,5.12,0.38,1
2023-03-21,0.62,2.0,0.72,27.57,-0.13,0.5,5.12,0.94,1
2023-03-22,0.65,1.0,0.63,25.67,0.28,0.67,6.24,0.86,1
2023-03-23,1.44,2.0,0.91,26.57,0.0,-1.65,4.51,0.05,0
2023-03-24,1.04,2.0,1.07,26.56,0.54,-0.43,5.37,0.34,1
2023-03-27,0.64,1.0,0.88,25.78,-0.03,0.71,5.63,0.95,1
2023-03-28,0.7,1.0,0.68,25.07,0.07,-0.28,4.67,0.24,1
2023-03-29,0.51,1.0,0.6,24.5,-0.13,0.35,3.87,0.74,1
2023-03-30,0.5,2.0,0.58,24.0,0.53,0.31,5.45,0.75,1
2023-03-31,0.36,0.0,0.61,23.98,0.39,0.15,6.29,0.78,1
2023-04-03,0.86,1.0,0.58,23.6,0.01,0.74,7.78,0.98,1
2023-04-04,0.46,1.0,0.58,23.67,-0.36,0.39,7.11,0.9,1
2023-04-05,0.6,2.0,0.71,24.28,0.07,-0.1,6.5,0.36,1
2023-04-06,0.68,0.0,0.65,24.62,-0.2,0.07,5.1,0.42,1
2023-04-10,0.92,1.0,0.66,23.86,-0.26,0.59,5.62,0.9,1
2023-04-11,0.83,1.0,0.66,24.55,-0.5,0.8,5.25,0.99,1
2023-04-12,0.44,0.0,0.73,24.7,-0.05,-0.13,4.37,0.27,1
2023-04-13,1.0,2.0,0.99,24.49,0.31,-0.7,3.23,0.09,1
2023-04-14,0.85,1.0,0.69,23.27,0.27,0.45,5.01,0.87,2
2023-04-17,0.8,1.0,0.89,22.22,-0.25,0.33,4.78,0.67,2
2023-04-18,0.52,1.0,0.8,21.91,-0.1,0.36,4.7,0.85,2
2023-04-19,0.66,0.0,0.84,21.37,0.39,-0.12,4.51,0.22,2
2023-04-20,0.63,1.0,0.74,21.23,-0.37,0.02,4.3,0.56,2
2023-04-21,0.76,2.0,0.87,21.71,-0.47,-0.2,3.64,0.37,2
2023-04-24,0.6,2.0,0.82,21.32,-0.13,0.17,3.54,0.73,2
2023-04-25,0.74,1.0,0.82,21.54,-0.03,0.09,3.22,0.55,2
2023-04-26,0.96,1.0,0.97,23.06,-0.31,0.01,2.01,0.55,2
2023-04-27,0.66,2.0,0.95,22.81,0.13,0.06,2.19,0.57,2
2023-04-28,1.42,1.0,0.88,21.16,0.41,0.96,4.73,0.82,2
2023-05-01,0.7,1.0,0.9,20.13,-0.23,0.51,5.05,0.94,2
2023-05-02,0.45,2.0,0.79,20.22,-0.11,0.0,4.75,0.45,2
2023-05-03,0.9,2.0,0.93,21.63,-0.02,-0.07,3.61,0.34,2
2023-05-04,0.97,2.0,1.05,22.03,0.09,-0.52,3.0,0.15,2
2023-05-05,0.57,1.0,0.9,23.16,-0.19,-0.16,2.16,0.29,2
2023-05-08,1.05,1.0,0.65,20.39,0.45,0.4,4.19,0.81,2
2023-05-09,0.5,1.0,0.59,20.3,-0.06,0.31,4.24,0.83,2
2023-05-10,0.31,2.0,0.59,20.85,-0.31,-0.12,3.37,0.22,2
2023-05-11,0.86,1.0,0.97,19.77,0.47,0.37,4.36,0.83,2
2023-05-12,0.51,2.0,0.79,19.41,0.05,0.15,4.33,0.73,2
2023-05-15,0.84,1.0,0.77,19.54,0.12,-0.02,3.61,0.38,2
2023-05-16,0.61,1.0,0.62,19.56,0.19,0.36,4.14,0.92,2
2023-05-17,0.58,0.0,0.7,19.85,-0.16,-0.11,4.16,0.51,2
2023-05-18,0.96,1.0,0.74,19.17,0.14,0.52,5.12,0.88,2
2023-05-19,1.23,0.0,0.9,19.29,0.03,0.72,6.78,0.97,2
2023-05-22,0.56,2.0,0.79,19.68,0.03,-0.15,6.09,0.26,2
2023-05-23,0.49,0.0,0.72,19.96,0.02,0.1,6.32,0.69,2
2023-05-24,0.84,1.0,0.78,21.0,-0.42,-0.53,4.58,0.11,2
2023-05-25,0.68,2.0,0.82,22.39,-0.42,0.23,3.75,0.61,2
2023-05-26,0.87,1.0,0.97,21.69,1.46,0.28,6.12,0.78,2
2023-05-30,1.64,0.0,0.85,22.19,0.12,0.79,8.75,0.99,2
2023-05-31,0.98,1.0,0.89,22.43,0.63,-0.19,8.51,0.32,2
2023-06-01,0.7,1.0,0.91,22.14,-0.34,-0.13,7.65,0.26,2
2023-06-02,1.22,1.0,0.78,20.46,0.02,0.67,8.92,0.87,2
2023-06-05,0.69,0.0,0.82,19.28,0.22,0.15,9.32,0.73,2
2023-06-06,0.67,1.0,0.87,19.42,-0.07,-0.22,9.08,0.31,2
2023-06-07,0.53,2.0,0.72,18.55,-0.13,0.16,8.81,0.73,2
2023-06-08,1.7,1.0,1.03,19.2,0.0,-0.93,6.52,0.05,2
2023-06-09,0.87,1.0,0.73,18.67,0.07,0.35,7.56,0.86,2
2023-06-12,0.84,1.0,0.86,18.88,0.29,-0.14,7.83,0.36,2
2023-06-13,1.02,1.0,0.27,20.43,0.25,0.94,9.38,0.97,2
2023-06-14,0.73,0.0,0.68,20.06,1.26,0.3,11.28,0.81,2
2023-06-15,1.08,3.0,1.01,19.74,-0.01,0.53,11.82,0.95,2
2023-06-16,1.4,0.0,0.84,20.27,-0.29,0.46,12.62,0.76,2
2023-06-20,0.9,1.0,0.82,19.62,0.46,-0.43,11.8,0.19,2
2023-06-21,0.78,0.0,0.74,19.9,-0.37,0.2,10.71,0.64,2
2023-06-22,0.92,2.0,0.84,19.26,-0.18,-0.25,9.31,0.23,2
2023-06-23,1.07,1.0,0.83,18.83,-0.29,0.64,10.2,0.98,2
2023-06-26,0.71,1.0,0.8,19.29,-0.72,-0.01,8.75,0.46,2
2023-06-27,1.24,1.0,0.89,20.35,-0.11,-0.7,7.14,0.1,2
2023-06-28,1.03,1.0,0.83,20.08,0.14,0.61,8.39,0.82,2
2023-06-29,0.79,2.0,0.96,20.02,-0.26,0.26,8.61,0.73,2
2023-06-30,0.48,0.0,0.82,19.98,-0.19,0.16,7.94,0.74,2
2023-07-03,0.58,0.0,0.63,19.46,0.57,-0.07,9.12,0.6,2
2023-07-06,0.6,0.0,0.71,20.04,-0.27,-0.09,8.33,0.46,2
2023-07-07,0.61,1.0,0.78,21.11,-0.69,0.38,7.52,0.92,2
2023-07-10,0.81,1.0,0.86,20.6,-0.09,-0.38,6.89,0.14,2
2023-07-11,0.68,0.0,0.88,21.08,-0.13,0.36,6.6,0.92,2
2023-07-12,0.75,1.0,0.83,20.9,-0.02,0.45,6.63,0.89,2
2023-07-13,0.73,1.0,0.94,19.53,0.76,0.11,7.71,0.71,2
2023-07-14,0.84,1.0,0.72,19.79,0.52,0.47,9.07,0.79,2
2023-07-17,0.87,1.0,0.85,19.65,0.09,-0.39,8.74,0.24,2
2023-07-18,0.78,1.0,0.68,19.43,0.11,0.26,9.19,0.65,2
2023-07-19,1.31,1.0,0.85,19.29,-0.04,0.54,9.63,0.73,2
2023-07-20,0.66,2.0,1.0,19.72,0.27,-0.28,9.12,0.19,2
2023-07-21,1.53,0.0,1.03,20.3,-0.47,-0.73,6.37,0.13,2
2023-07-24,0.84,1.0,0.97,19.6,0.4,-0.31,5.73,0.13,2
2023-07-25,0.57,0.0,0.77,19.83,0.13,0.03,5.51,0.59,2
2023-07-26,0.65,1.0,0.7,19.68,0.11,0.34,6.23,0.86,2
2023-07-27,0.86,2.0,0.96,18.92,-0.42,0.4,5.48,0.7,2
2023-07-28,1.73,1.0,1.16,19.9,0.81,-0.88,4.73,0.19,0
2023-07-31,0.77,2.0,0.84,18.85,0.65,0.06,6.13,0.69,2
2023-08-01,0.44,0.0,0.68,19.32,0.09,0.14,6.0,0.67,2
2023-08-02,0.52,2.0,0.7,19.68,-0.31,0.06,5.3,0.68,2
2023-08-03,1.11,1.0,0.9,22.13,-0.62,-0.19,2.82,0.26,2
2023-08-04,0.74,2.0,0.81,22.08,-0.5,0.51,2.85,0.93,2
2023-08-07,1.15,2.0,1.01,22.05,-0.02,-0.69,1.68,0.13,2
2023-08-08,0.65,1.0,0.79,20.83,0.26,0.47,2.23,0.98,2
2023-08-09,0.69,0.0,0.75,21.07,-0.46,0.41,1.11,0.85,2
2023-08-10,0.94,2.0,0.86,21.54,0.02,-0.21,-0.03,0.29,2
2023-08-11,1.27,1.0,1.06,21.06,0.38,-0.45,-0.14,0.24,2
2023-08-14,0.56,0.0,0.78,20.44,-0.48,0.07,-0.87,0.56,2
2023-08-15,0.99,1.0,0.67,20.21,-0.19,0.59,0.09,0.99,2
2023-08-16,0.75,1.0,0.74,21.37,-0.21,-0.3,-1.1,0.19,2
2023-08-17,0.87,2.0,0.79,22.08,-0.12,-0.71,-2.27,0.05,2
2023-08-18,1.04,1.0,0.82,22.72,0.21,-0.73,-3.45,0.06,2
2023-08-21,0.78,1.0,0.89,22.0,-0.56,0.41,-3.56,0.76,2
2023-08-22,0.92,1.0,0.76,21.89,0.22,0.54,-2.23,0.8,2
2023-08-23,0.65,1.0,0.79,21.81,0.5,-0.23,-2.32,0.2,2
2023-08-24,1.0,1.0,0.62,21.36,0.19,0.35,-0.73,0.88,2
2023-08-25,2.0,1.0,1.03,22.57,0.48,-1.25,-3.16,0.02,0
2023-08-28,1.1,1.0,1.15,20.87,0.18,0.49,-2.33,0.75,2
2023-08-29,0.53,0.0,0.79,20.39,0.45,0.31,-1.5,0.8,2
2023-08-30,1.39,1.0,0.67,19.4,-0.08,0.72,0.68,0.99,2
2023-08-31,0.56,2.0,0.72,19.07,-0.04,0.32,1.19,0.9,2
2023-09-01,0.45,0.0,0.72,18.73,-0.06,-0.08,1.41,0.49,2
2023-09-05,0.77,1.0,0.69,18.41,0.33,-0.07,1.18,0.34,2
2023-09-06,0.57,1.0,0.62,19.43,-0.16,0.03,1.09,0.56,2
2023-09-07,0.81,1.0,0.7,19.84,-0.1,0.01,0.21,0.39,2
2023-09-08,0.61,1.0,0.74,19.93,-0.75,0.27,-0.58,0.79,2
2023-09-11,0.54,1.0,0.67,19.18,-0.02,-0.07,-0.35,0.45,2
2023-09-12,0.65,1.0,0.28,18.82,0.42,0.44,0.66,0.86,2
2023-09-13,0.72,2.0,0.58,19.21,0.51,-0.39,0.8,0.12,2
2023-09-14,0.69,2.0,0.71,18.08,0.0,0.11,1.22,0.69,2
2023-09-15,0.75,0.0,0.77,17.26,0.21,0.35,2.01,0.88,2
2023-09-18,1.12,1.0,0.87,18.67,-0.34,-0.35,0.05,0.15,2
2023-09-19,0.47,1.0,0.72,18.95,-0.17,0.11,0.23,0.73,2
2023-09-20,0.66,1.0,0.81,19.22,-0.31,0.43,-0.08,0.86,2
2023-09-21,1.28,2.0,0.94,20.51,0.14,-1.22,-1.75,0.02,0
2023-09-22,0.7,1.0,0.9,22.46,-0.6,-0.62,-3.52,0.05,0
2023-09-25,0.71,2.0,0.84,21.98,0.32,-0.39,-3.26,0.2,2
2023-09-26,0.69,2.0,0.82,21.64,-0.26,0.46,-2.78,0.96,2
2023-09-27,0.75,1.0,0.92,22.87,-0.5,-0.14,-4.1,0.34,2
2023-09-28,0.96,1.0,1.08,22.35,0.11,0.37,-3.67,0.79,2
2023-09-29,1.2,1.0,1.01,21.52,-0.32,0.31,-2.89,0.72,2
2023-10-02,1.02,1.0,1.09,21.25,0.55,-0.22,-2.59,0.32,2
2023-10-03,0.81,2.0,1.12,21.48,-0.07,0.38,-1.81,0.75,2
2023-10-04,1.32,1.0,1.01,23.77,-0.48,-0.26,-3.51,0.23,2
