Date,Macro_Rng_Ratio,Macro_IB_Ext,Macro_Ses_RVol,Macro_VIX,Macro_Gap,Macro_VwP_D,Macro_SMA_D,Macro_Auc_V,Regime_Label
2025-06-04,0.33,6.0,0.74,18.99,0.0,0.1,9.22,0.74,2
2025-06-05,0.91,10.0,1.06,21.48,0.0,-0.7,8.26,0.22,2
2025-06-06,0.87,6.0,0.84,19.88,-0.06,0.15,9.15,0.81,0
2025-06-09,0.38,11.0,0.69,20.03,-0.02,0.07,9.13,0.67,2
2025-06-10,0.57,7.0,0.88,19.73,0.0,0.39,9.53,0.86,0
2025-06-11,0.68,8.0,1.11,20.47,0.0,-0.3,8.9,0.3,2
2025-06-12,0.6,13.0,0.9,20.77,-0.03,0.17,8.8,0.76,0
2025-06-13,1.05,11.0,1.22,22.98,0.01,-0.33,7.07,0.33,2
2025-06-16,1.17,7.0,0.5,21.08,0.3,0.33,9.62,0.9,0
2025-06-17,0.62,5.0,0.9,23.11,0.0,-0.37,8.23,0.22,2
2025-06-18,0.55,6.0,0.9,22.25,-0.04,-0.23,7.67,0.37,2
2025-06-20,1.15,1.0,1.59,22.25,0.0,-0.14,6.72,0.41,1
2025-06-23,1.25,1.0,1.19,21.24,-0.53,0.76,7.33,0.97,0
2025-06-24,0.9,3.0,0.85,19.51,0.01,0.4,8.69,0.91,0
2025-06-25,0.38,4.0,0.79,19.06,0.0,-0.06,8.45,0.38,2
2025-06-26,0.62,6.0,0.78,18.89,-0.02,0.43,9.14,0.92,0
2025-06-27,0.55,4.0,0.95,18.92,0.01,0.02,9.07,0.62,2
2025-06-30,0.47,6.0,0.9,19.38,0.03,0.32,9.52,0.9,0
2025-07-01,0.83,3.0,1.07,19.77,0.0,-0.14,8.09,0.37,2
2025-07-02,0.72,4.0,0.81,19.72,0.01,0.37,8.28,0.95,0
2025-07-07,0.76,32.0,1.34,20.64,0.0,-0.16,7.47,0.36,2
2025-07-08,0.44,2.0,0.93,19.53,0.01,-0.03,7.13,0.54,2
2025-07-09,0.75,14.0,0.96,18.64,0.02,0.29,7.5,0.78,0
2025-07-10,0.54,0.0,0.88,18.78,0.0,0.05,6.95,0.58,2
2025-07-11,0.63,9.0,1.03,18.95,0.0,0.1,6.44,0.66,2
2025-07-14,0.79,2.0,0.88,19.82,-0.22,0.37,6.38,0.87,0
2025-07-15,0.68,7.0,1.17,19.46,0.0,-0.22,6.31,0.41,2
2025-07-16,0.8,7.0,1.23,19.44,0.0,0.38,5.99,0.95,0
2025-07-17,0.81,3.0,0.87,18.73,0.02,0.38,6.48,0.91,0
2025-07-18,0.47,6.0,0.9,18.73,-0.02,-0.05,6.02,0.35,2
2025-07-21,0.7,0.0,0.78,18.78,0.04,-0.07,6.22,0.61,2
2025-07-22,0.85,0.0,1.05,18.86,-0.03,-0.01,5.41,0.48,2
2025-07-23,0.59,4.0,1.06,18.15,-0.03,0.29,5.42,0.85,0
2025-07-24,0.41,7.0,0.9,17.77,-0.03,0.06,5.53,0.71,2
2025-07-25,0.5,3.0,0.78,17.23,-0.01,0.02,5.41,0.57,2
2025-07-28,0.51,10.0,0.83,17.32,0.24,-0.03,5.54,0.35,2
2025-07-29,0.81,2.0,1.01,18.23,-0.01,-0.35,5.17,0.12,2
2025-07-30,0.84,10.0,1.01,18.51,0.0,-0.14,4.99,0.42,2
2025-07-31,1.92,4.0,1.53,19.41,0.13,-0.99,4.28,0.06,1
2025-08-01,1.89,1.0,1.69,21.73,-0.02,-0.42,2.18,0.21,1
2025-08-04,1.54,18.0,0.94,19.41,-0.06,0.59,3.77,0.98,0
2025-08-05,0.9,1.0,1.23,19.82,0.0,-0.46,2.92,0.1,2
2025-08-06,1.24,4.0,1.08,18.81,0.0,0.68,3.94,0.92,0
2025-08-07,1.05,4.0,1.29,19.05,0.01,-0.24,3.91,0.37,2
2025-08-08,0.68,11.0,0.84,17.57,-0.01,0.28,4.82,0.91,0
2025-08-11,0.66,8.0,0.83,18.31,0.0,-0.55,4.1,0.0,2
2025-08-12,1.11,1.0,0.92,16.84,0.01,0.74,5.45,0.98,0
2025-08-13,0.57,7.0,0.86,16.63,0.0,-0.05,5.24,0.35,2
2025-08-14,0.68,6.0,0.92,16.89,0.01,0.14,5.02,0.74,0
2025-08-15,0.74,2.0,0.89,17.57,0.0,-0.15,4.16,0.28,2
2025-08-18,0.54,5.0,0.78,17.71,0.0,0.13,4.02,0.56,2
2025-08-19,1.39,1.0,1.09,19.5,0.03,-0.66,2.25,0.06,1
2025-08-20,1.5,3.0,1.37,19.67,-0.06,0.4,1.65,0.69,0
2025-08-21,0.8,2.0,1.21,20.58,0.01,-0.07,1.02,0.45,2
2025-08-22,1.87,5.0,1.13,18.1,0.02,0.42,2.34,0.85,0
2025-08-25,0.54,7.0,0.81,18.26,0.05,-0.04,2.07,0.52,2
2025-08-26,0.73,9.0,0.9,18.42,0.03,0.37,2.17,0.95,0
2025-08-27,0.55,11.0,0.77,18.68,0.0,0.24,2.23,0.91,0
2025-08-28,1.03,5.0,0.97,17.48,0.0,0.44,2.69,0.92,0
2025-08-29,1.17,7.0,1.02,19.23,0.0,-0.37,1.06,0.1,2
2025-09-02,1.71,20.0,1.6,20.7,0.08,0.18,0.27,0.49,1
2025-09-03,0.7,3.0,1.15,19.74,0.01,0.11,0.79,0.59,2
2025-09-04,0.79,6.0,0.96,18.84,0.0,0.6,1.64,0.99,0
2025-09-05,1.25,18.0,1.39,18.44,0.03,-0.11,1.57,0.42,2
2025-09-08,0.74,8.0,0.94,18.47,0.01,-0.08,1.99,0.6,2
2025-09-09,0.51,11.0,0.86,18.11,0.0,0.29,2.29,0.99,0
2025-09-10,0.82,6.0,0.99,18.57,0.04,-0.17,2.17,0.37,2
2025-09-11,0.66,8.0,0.85,18.1,-0.01,0.2,2.71,0.89,0
2025-09-12,0.63,5.0,0.75,18.09,0.07,0.23,3.02,0.83,0
2025-09-15,0.74,10.0,0.37,19.14,-0.01,0.3,3.61,0.99,0
2025-09-16,0.5,11.0,0.57,19.47,0.82,-0.02,4.58,0.31,2
2025-09-17,1.05,11.0,1.01,19.03,0.0,0.2,4.2,0.8,0
2025-09-18,1.09,8.0,0.97,18.82,0.01,-0.04,4.97,0.65,2
2025-09-19,0.78,16.0,0.87,18.82,0.0,0.43,5.56,0.96,0
2025-09-22,0.94,4.0,0.83,19.39,-0.03,0.41,5.94,0.92,0
2025-09-23,0.84,4.0,1.03,20.3,0.01,-0.31,5.03,0.23,2
2025-09-24,0.97,3.0,1.03,20.11,0.02,-0.16,4.44,0.37,2
2025-09-25,1.27,8.0,1.47,20.48,0.0,0.09,3.82,0.54,1
2025-09-26,0.77,0.0,1.25,19.47,0.02,0.32,4.1,0.88,0
2025-09-29,0.86,9.0,1.01,19.87,0.0,-0.15,4.44,0.42,2
2025-09-30,0.66,6.0,1.08,19.87,0.0,0.4,4.59,0.93,0
2025-10-01,1.41,7.0,1.02,19.82,0.02,0.65,4.95,0.96,0
2025-10-02,0.64,2.0,0.99,20.08,0.0,0.1,5.11,0.55,2
2025-10-03,0.96,2.0,1.07,20.01,0.0,-0.33,4.54,0.27,2
2025-10-06,0.91,9.0,0.88,20.32,0.04,0.12,5.22,0.77,0
2025-10-07,1.02,2.0,1.18,20.79,0.0,-0.27,4.48,0.23,2
2025-10-08,1.08,1.0,0.88,19.99,0.0,0.59,5.52,1.0,0
2025-10-09,0.81,8.0,1.1,20.02,0.0,0.08,5.14,0.52,2
2025-10-10,3.49,1.0,1.86,25.83,-0.01,-2.02,1.39,0.03,1
2025-10-13,1.45,17.0,1.47,22.58,0.88,0.37,3.44,0.94,0
2025-10-14,1.81,10.0,1.61,24.27,0.0,0.04,2.47,0.51,1
2025-10-15,1.27,13.0,1.38,24.7,-0.01,-0.31,2.8,0.41,1
2025-10-16,1.48,5.0,1.64,27.56,-0.01,-0.47,2.55,0.34,1
2025-10-17,1.73,3.0,1.59,25.33,0.0,0.85,3.11,0.9,0
2025-10-20,1.04,1.0,0.77,22.71,0.09,0.43,4.33,0.91,0
2025-10-21,0.43,8.0,0.78,22.16,0.0,0.14,4.2,0.71,0
2025-10-22,1.42,6.0,1.21,23.52,0.03,-0.25,2.84,0.41,1
2025-10-23,0.93,8.0,0.87,21.77,-0.07,0.43,3.67,0.89,0
2025-10-24,0.77,18.0,0.69,20.73,0.02,0.17,4.7,0.86,0
2025-10-27,0.75,5.0,0.55,20.59,0.5,0.46,6.37,0.95,0
2025-10-28,0.75,5.0,0.65,21.3,0.0,0.38,7.02,0.8,0
2025-10-29,0.73,13.0,0.9,22.23,0.02,0.08,7.15,0.74,0
2025-10-30,1.37,3.0,1.17,22.18,-0.17,-0.76,5.46,0.03,1
2025-10-31,1.0,2.0,0.99,21.98,0.02,-0.2,5.77,0.37,2
2025-11-03,0.66,1.0,0.79,21.86,0.11,-0.09,5.78,0.31,2
2025-11-04,1.46,8.0,1.11,23.49,-0.01,-0.76,3.4,0.01,1
2025-11-05,1.52,4.0,0.94,22.16,-0.08,0.66,4.11,0.83,0
2025-11-06,1.56,5.0,1.21,24.8,0.01,-0.78,1.85,0.1,1
2025-11-07,1.57,8.0,1.34,24.87,0.0,0.5,1.23,0.67,1
2025-11-10,1.16,9.0,0.91,22.76,0.22,0.62,3.45,0.92,0
2025-11-11,0.67,10.0,0.84,22.67,0.0,0.15,2.98,0.58,2
2025-11-12,0.8,13.0,0.94,23.19,0.04,-0.04,2.65,0.37,2
2025-11-13,1.71,1.0,1.42,26.67,0.0,-0.9,0.33,0.11,1
2025-11-14,1.53,1.0,1.49,26.28,0.03,0.3,0.3,0.71,1
2025-11-17,1.41,2.0,1.42,28.31,-0.01,-0.71,-0.68,0.24,1
2025-11-18,1.27,1.0,1.62,30.08,0.0,-0.13,-1.73,0.45,1
2025-11-19,1.17,1.0,1.41,29.18,0.03,0.21,-1.38,0.55,1
2025-11-20,2.59,2.0,1.6,32.49,0.02,-2.58,-3.77,0.05,1
2025-11-21,1.38,6.0,1.42,29.49,0.04,0.31,-3.24,0.56,1
2025-11-24,1.23,3.0,0.87,25.61,0.2,1.17,-0.54,0.98,0
2025-11-25,1.03,2.0,0.95,23.59,0.02,0.97,-0.06,0.95,0
2025-11-26,0.6,1.0,0.73,22.35,0.01,0.24,0.69,0.79,0
2025-12-01,0.7,9.0,0.83,22.22,0.0,0.14,0.87,0.56,2
2025-12-02,0.71,4.0,0.84,21.31,0.05,0.25,1.68,0.81,0
2025-12-03,0.55,8.0,0.71,20.62,0.01,0.31,1.84,0.88,0
2025-12-04,0.52,2.0,0.74,20.24,0.01,0.01,1.58,0.48,2
2025-12-05,0.63,0.0,0.7,19.71,0.0,-0.08,1.92,0.45,2
2025-12-08,0.66,4.0,0.64,20.93,0.03,-0.3,1.47,0.19,2
2025-12-09,0.4,2.0,0.57,20.73,0.01,0.11,1.71,0.78,0
2025-12-10,0.79,7.0,0.82,19.73,0.01,0.57,2.14,0.87,0
2025-12-11,0.96,3.0,0.93,19.07,-0.05,0.47,1.53,0.75,0
2025-12-12,1.44,5.0,1.06,20.73,-0.27,-0.62,-0.43,0.15,1
2025-12-15,0.86,0.0,0.44,20.82,0.03,-0.43,-0.89,0.16,2
2025-12-16,0.85,3.0,0.86,19.93,0.58,0.61,0.42,0.95,0
2025-12-17,1.43,1.0,0.93,22.11,0.03,-1.11,-1.68,0.01,1
2025-12-18,1.17,5.0,1.01,20.48,0.06,0.18,-0.14,0.74,0
2025-12-19,0.88,0.0,0.75,18.71,0.04,0.4,0.97,0.91,0
2025-12-22,0.37,2.0,0.61,17.83,0.08,-0.03,1.45,0.38,2
2025-12-23,0.48,2.0,0.54,17.4,0.0,0.38,1.81,0.98,0
2025-12-26,0.25,0.0,0.43,17.37,0.02,-0.07,1.86,0.29,2
2025-12-29,0.63,2.0,0.77,18.35,0.03,0.02,1.31,0.38,2
2025-12-30,0.32,1.0,0.6,18.86,0.01,-0.12,1.04,0.17,2
2025-12-31,0.7,3.0,0.69,19.42,0.0,-0.36,0.21,0.14,2
2026-01-02,1.47,2.0,1.22,19.81,0.07,-0.53,-0.3,0.19,1
2026-01-05,0.81,8.0,0.98,20.04,0.1,-0.09,0.48,0.54,2
2026-01-06,0.83,2.0,0.99,19.49,0.01,0.51,1.46,0.98,0
2026-01-07,0.73,3.0,1.01,20.0,0.01,-0.17,1.4,0.36,2
2026-01-08,0.77,0.0,1.19,20.2,0.01,0.03,0.85,0.44,2
2026-01-09,1.03,6.0,1.15,19.07,0.03,0.57,1.87,0.89,0
2026-01-12,1.08,4.0,0.98,19.52,0.04,0.39,1.97,0.86,0
2026-01-13,0.67,2.0,1.34,20.09,0.02,-0.08,1.69,0.35,2
2026-01-14,1.42,5.0,1.6,21.0,0.0,0.06,0.62,0.39,1
2026-01-15,1.08,5.0,1.3,20.23,-0.04,-0.46,0.99,0.36,1
2026-01-16,0.83,2.0,1.09,20.21,0.04,-0.17,0.98,0.34,2
2026-01-20,1.28,26.0,2.31,24.59,-0.35,-0.68,-1.25,0.07,1
2026-01-21,1.68,2.0,1.87,21.42,0.01,0.66,0.13,0.7,1
2026-01-22,0.67,0.0,1.13,20.03,0.05,0.04,0.82,0.64,2
2026-01-23,0.8,2.0,1.09,20.11,-0.05,0.13,1.13,0.64,0
2026-01-26,1.42,16.0,0.94,20.4,-0.24,0.25,1.57,0.84,0
2026-01-27,0.72,12.0,0.76,20.54,-0.01,0.18,2.45,0.87,0
2026-01-28,0.66,2.0,0.92,20.89,0.01,-0.1,2.81,0.32,2
2026-01-29,2.01,3.0,1.41,21.39,0.03,0.48,2.02,0.61,1
2026-01-30,1.14,6.0,1.47,22.54,0.03,-0.42,0.67,0.23,1
2026-02-02,1.93,15.0,1.06,21.37,-0.27,0.76,1.32,0.88,0
2026-02-03,1.94,1.0,1.36,23.67,0.0,-0.5,-0.41,0.27,1
2026-02-04,1.67,5.0,1.33,26.55,-0.07,-0.55,-2.18,0.3,1
2026-02-05,1.4,0.0,1.27,29.02,-0.11,-0.64,-3.67,0.16,1
2026-02-06,2.1,4.0,1.02,24.02,-0.03,1.43,-1.56,0.96,0
2026-02-09,0.96,3.0,0.79,23.41,0.09,0.49,-0.89,0.85,0
2026-02-10,0.48,4.0,0.91,23.58,0.0,-0.48,-1.45,0.04,2
2026-02-11,0.85,0.0,1.02,23.07,-0.01,0.15,-1.14,0.59,0
2026-02-12,1.47,1.0,1.13,27.04,0.01,-1.09,-3.17,0.08,1
2026-02-13,0.85,8.0,1.16,26.71,0.03,-0.1,-3.08,0.5,1
2026-02-17,0.98,21.0,1.39,26.11,0.03,0.22,-3.15,0.64,1
2026-02-18,0.88,5.0,0.8,24.59,0.03,0.17,-2.15,0.68,0
2026-02-19,0.64,4.0,0.94,25.73,0.01,-0.1,-2.68,0.31,2
2026-02-20,0.98,6.0,1.01,24.55,0.02,0.38,-1.77,0.82,0
2026-02-23,0.83,2.0,0.89,26.88,-0.09,-0.44,-3.03,0.14,1
2026-02-24,0.83,17.0,0.8,24.79,0.0,0.42,-1.76,0.87,0
2026-02-25,0.87,2.0,0.6,23.2,0.01,0.54,-0.32,0.96,0
2026-02-26,1.19,1.0,0.98,23.76,-0.13,-0.17,-1.55,0.36,1
2026-02-27,0.68,7.0,0.93,24.6,-0.01,0.13,-1.88,0.61,0
2026-03-02,1.35,3.0,1.04,25.35,-0.58,0.8,-1.6,0.91,0
2026-03-03,1.4,7.0,1.28,27.4,0.01,0.56,-2.71,0.61,1
2026-03-04,1.49,8.0,0.96,24.97,0.0,0.84,-1.18,0.89,0
2026-03-05,0.95,9.0,1.12,26.23,0.03,0.02,-1.65,0.52,1
2026-03-06,1.09,19.0,1.18,31.53,0.01,-0.66,-3.01,0.11,1
2026-03-09,2.14,1.0,1.16,27.78,-0.33,2.09,-1.71,0.92,0
2026-03-10,0.74,5.0,1.02,27.82,0.04,-0.33,-1.71,0.33,1
2026-03-11,0.59,10.0,0.84,26.74,0.01,-0.04,-1.51,0.38,2
2026-03-12,0.8,18.0,0.94,29.51,-0.01,-0.62,-3.16,0.02,1
2026-03-13,0.9,1.0,1.01,30.17,0.0,-0.63,-3.72,0.09,1
2026-03-16,1.09,1.0,0.42,26.61,-0.09,0.16,-2.53,0.72,0
2026-03-17,0.77,2.0,0.59,24.72,0.43,0.13,-1.12,0.72,0
2026-03-18,1.1,5.0,0.74,27.32,0.0,-0.96,-2.39,0.03,1
2026-03-19,0.79,3.0,1.09,27.18,0.02,0.32,-2.66,0.67,0
2026-03-20,1.37,5.0,0.93,30.04,0.02,-0.97,-4.54,0.18,1
2026-03-23,1.94,4.0,1.1,27.78,-0.59,0.35,-3.06,0.67,1
2026-03-24,0.7,6.0,0.99,29.0,0.01,-0.35,-3.89,0.18,1
2026-03-25,0.48,4.0,0.91,27.67,0.04,-0.21,-3.09,0.32,2
2026-03-26,1.24,3.0,0.93,31.04,0.0,-1.31,-5.25,0.03,1
2026-03-27,1.34,1.0,0.85,33.26,0.02,-1.01,-6.93,0.09,1
2026-03-30,1.03,5.0,0.92,32.91,-0.12,-0.61,-7.48,0.23,1
2026-03-31,1.88,1.0,1.14,28.37,0.01,1.59,-4.3,0.93,0
2026-04-01,0.83,7.0,0.91,27.65,-0.02,0.13,-2.99,0.67,0
2026-04-02,1.08,1.0,1.06,27.31,-0.01,0.91,-2.84,0.91,0
2026-04-06,0.88,2.0,0.87,27.48,-0.07,0.22,-2.1,0.76,0
2026-04-07,0.9,3.0,1.22,29.25,-0.01,0.64,-2.0,0.83,0
2026-04-08,1.68,6.0,1.15,25.29,0.17,-0.11,0.92,0.75,1
2026-04-09,0.58,3.0,0.88,23.47,0.0,0.6,1.86,0.92,0
2026-04-10,0.37,10.0,0.76,23.31,0.0,-0.08,2.02,0.38,2
2026-04-13,1.2,4.0,0.88,22.17,-0.63,1.14,3.14,0.99,0
2026-04-14,0.82,3.0,0.75,21.9,-0.01,0.74,4.97,0.97,0
2026-04-15,0.83,4.0,0.8,22.18,-0.01,0.91,6.5,0.98,0
2026-04-16,0.55,9.0,0.95,22.03,-0.03,0.2,6.89,0.71,0
2026-04-17,0.86,10.0,0.97,21.67,0.0,0.32,8.13,0.86,0
2026-04-20,0.57,6.0,0.86,23.09,-0.47,0.1,7.56,0.65,2
2026-04-21,0.7,10.0,1.08,24.73,0.0,-0.52,6.98,0.18,2
2026-04-22,0.74,14.0,0.83,23.47,0.03,0.55,8.72,0.95,0
2026-04-23,0.97,11.0,1.21,23.9,-0.05,-0.28,7.88,0.47,2
2026-04-24,0.96,3.0,0.98,23.4,0.1,0.61,9.85,0.94,0
2026-04-27,0.5,11.0,0.85,23.1,-0.07,0.15,9.64,0.58,2
2026-04-28,1.06,16.0,1.09,23.45,0.02,0.0,8.34,0.33,2
2026-04-29,0.45,12.0,0.87,23.66,0.01,0.24,8.65,0.83,0
2026-04-30,0.98,3.0,1.24,21.85,0.11,0.71,9.58,0.92,0
2026-05-01,0.81,1.0,0.92,21.94,0.07,0.2,10.31,0.77,0
2026-05-04,0.75,3.0,1.06,23.19,0.22,-0.22,9.75,0.39,2
2026-05-05,1.0,7.0,0.72,23.11,0.02,0.25,10.93,0.84,0
2026-05-06,0.99,1.0,1.02,23.71,0.08,0.78,12.98,1.0,0
2026-05-07,0.82,10.0,1.23,23.11,-0.1,-0.23,12.54,0.3,2
2026-05-08,1.68,6.0,0.9,23.84,-0.12,0.84,14.75,0.98,0
2026-05-11,0.53,7.0,1.02,24.86,-0.08,0.2,14.81,0.8,0
2026-05-12,1.5,2.0,1.22,24.26,0.0,0.27,13.37,0.59,0
2026-05-13,1.04,2.0,1.04,24.63,0.03,0.55,14.19,0.82,0
2026-05-14,0.68,11.0,1.12,24.31,0.0,0.18,14.67,0.74,0
2026-05-15,1.33,5.0,1.4,24.96,0.01,-0.37,12.44,0.21,1
2026-05-18,1.23,1.0,1.37,24.1,-0.08,-0.01,11.49,0.44,2
2026-05-19,1.06,5.0,1.29,24.36,0.05,-0.1,10.44,0.44,2
2026-05-20,1.2,8.0,1.12,23.72,0.06,0.73,11.88,0.94,0
2026-05-21,0.88,3.0,1.17,22.76,-0.04,0.42,11.73,0.69,0
2026-05-22,0.62,1.0,0.91,22.8,-0.01,-0.13,11.88,0.42,2
2026-05-26,0.91,8.0,1.22,23.99,0.32,0.49,13.43,0.94,0
2026-05-27,1.02,1.0,1.06,23.46,0.02,-0.01,12.77,0.33,2
2026-05-28,1.17,2.0,0.95,22.96,-0.02,0.67,13.3,0.92,0
2026-05-29,0.64,12.0,1.01,22.48,0.02,0.13,13.26,0.62,2
2026-06-01,0.82,4.0,0.94,23.54,0.06,0.25,13.33,0.68,0
2026-06-02,0.81,10.0,0.87,23.41,0.04,0.45,13.31,0.98,0
2026-06-03,0.65,0.0,1.11,24.13,0.0,-0.03,12.57,0.49,2
2026-06-04,0.95,1.0,1.15,23.24,-0.07,0.37,11.49,0.76,0
2026-06-05,3.04,2.0,1.56,29.22,0.02,-2.07,5.9,0.08,1
2026-06-08,1.71,14.0,1.24,26.95,0.03,0.15,6.8,0.69,1
2026-06-09,2.91,1.0,1.68,30.01,0.0,-0.3,4.9,0.51,1
2026-06-10,1.24,15.0,1.37,32.62,-0.06,-0.95,2.78,0.13,1
2026-06-11,2.06,3.0,1.34,30.48,-0.02,2.09,5.55,0.94,0
2026-06-12,0.81,11.0,0.89,27.67,0.03,0.47,5.92,0.85,0
2026-06-15,1.26,1.0,0.6,25.74,0.65,0.47,9.62,0.9,0
2026-06-16,0.93,2.0,0.99,26.61,0.0,-0.94,7.44,0.04,2
2026-06-17,0.97,7.0,1.09,28.77,0.02,-1.11,5.8,0.16,1
2026-06-18,1.02,9.0,0.92,26.5,0.01,0.7,7.91,0.95,0
2026-06-22,0.92,27.0,1.32,27.74,0.02,-0.09,7.08,0.47,2
2026-06-23,1.65,2.0,1.24,32.29,0.0,-0.72,3.47,0.12,1
2026-06-24,0.92,5.0,1.18,31.96,0.02,-0.61,2.35,0.34,1
2026-06-25,1.36,0.0,1.23,31.24,0.0,-0.28,2.84,0.42,1
2026-06-26,1.01,4.0,1.06,30.59,-0.02,-0.16,1.65,0.38,1
2026-06-29,1.09,1.0,1.01,29.19,-0.01,1.12,3.41,0.92,0
2026-06-30,0.91,4.0,0.75,26.99,0.01,0.95,5.11,0.96,0
2026-07-01,0.64,2.0,0.86,27.53,0.0,-0.54,3.24,0.04,2
2026-07-02,1.38,2.0,1.24,28.24,0.03,-1.0,1.03,0.2,1
2026-07-06,0.78,36.0,1.0,26.8,0.02,0.17,2.27,0.76,0
2026-07-07,1.06,3.0,0.98,28.11,0.02,-0.4,0.13,0.23,1
2026-07-08,0.89,25.0,1.03,27.75,-0.04,0.65,0.25,0.86,0
2026-07-09,0.83,3.0,0.79,26.82,0.03,0.6,1.67,0.89,0
2026-07-10,0.56,5.0,0.75,24.93,0.01,0.46,1.89,0.92,0
2026-07-13,0.93,11.0,0.92,27.35,-0.16,-0.53,-0.19,0.14,1
2026-07-14,0.89,10.0,0.88,26.15,0.01,0.4,0.75,0.81,0
2026-07-15,0.96,12.0,0.92,25.69,0.0,-0.12,0.24,0.46,2
2026-07-16,1.04,6.0,0.88,27.22,0.0,-0.74,-1.57,0.17,1
2026-07-17,1.17,4.0,1.06,28.63,0.01,0.11,-2.91,0.52,1
2026-07-20,0.69,6.0,0.88,28.6,-0.03,-0.6,-3.14,0.15,1
