Date,Timestamp,Engine,Action,Is_Win,Trade_Exact_PnL,Duration_Bars,Micro_Rng,Micro_A5,Micro_RV
2023-12-12,2023-12-12 10:59:00,IB_L,BUY,1,602.0,167,0.0,23.02,1.39
2023-12-14,2023-12-14 09:56:00,AE_L,BUY,0,-1012.0,5,0.0,29.64,0.83
2023-12-15,2023-12-15 11:41:00,Box_S,SELL,1,607.5,25,0.0,19.14,1.88
2023-12-18,2023-12-18 09:57:00,AE_L,BUY,1,607.5,7,0.0,20.23,0.8
2023-12-19,2023-12-19 10:15:00,AE_L,BUY,1,607.5,50,0.0,19.72,0.92
2023-12-20,2023-12-20 14:39:00,PH_Rev_L,BUY,0,-1020.0,8,0.0,12.57,1.5
2023-12-21,2023-12-21 10:31:00,Grind_S,SELL,1,580.0,93,0.0,38.35,0.93
2023-12-22,2023-12-22 11:02:00,Box_L,BUY,1,607.5,29,0.0,19.53,1.27
2024-01-03,2024-01-03 09:47:00,AE_L,BUY,0,-1020.0,24,0.0,27.33,1.21
2024-01-04,2024-01-04 12:03:00,M4_S,SELL,1,607.5,42,0.0,21.29,1.25
2024-01-05,2024-01-05 09:42:00,Gap_L,BUY,1,607.5,8,0.0,19.9,1.87
2024-01-05,2024-01-05 09:52:00,AE_L,BUY,1,607.5,9,0.0,20.75,0.67
2024-01-05,2024-01-05 11:19:00,Box_S,SELL,1,615.0,9,0.0,21.83,2.93
2024-01-08,2024-01-08 10:31:00,IB_L,BUY,1,607.5,18,0.0,21.29,1.82
2024-01-10,2024-01-10 10:43:00,IB_L,BUY,0,-337.5,30,0.0,21.55,1.43
2024-01-10,2024-01-10 11:13:00,Box_S,SELL,0,-1020.0,86,0.0,18.59,1.89
2024-01-16,2024-01-16 10:15:00,Retest_L_E,BUY,1,611.0,3,0.0,25.11,0.62
2024-01-16,2024-01-16 10:41:00,IB_L,BUY,0,-966.0,19,0.0,25.78,1.47
2024-01-17,2024-01-17 12:24:00,M4_S,SELL,1,607.5,19,0.0,21.51,1.18
2024-01-18,2024-01-18 10:38:00,IB_L,BUY,1,621.5,52,0.0,30.02,1.76
2024-01-19,2024-01-19 09:46:00,AE_L,BUY,1,595.0,14,0.0,22.61,1.22
2024-01-19,2024-01-19 10:56:00,IB_L,BUY,1,611.0,15,0.0,25.08,1.76
2024-01-19,2024-01-19 11:39:00,Box_S,SELL,0,-987.0,19,0.0,22.42,1.21
2024-01-22,2024-01-22 09:44:00,Ext_ORB_S,SELL,1,602.5,64,0.0,25.03,2.98
2024-01-22,2024-01-22 11:45:00,Box_L,BUY,1,616.0,12,0.0,23.44,1.12
2024-01-24,2024-01-24 13:40:00,Box_S,SELL,1,615.0,30,0.0,21.79,2.9
2024-01-24,2024-01-24 14:23:00,PH_Rev_L,BUY,1,607.5,20,0.0,20.33,2.36
2024-01-25,2024-01-25 13:03:00,Box_L,BUY,0,-1036.0,13,0.0,23.57,3.09
2024-01-26,2024-01-26 11:42:00,Box_S,SELL,0,-1029.0,16,0.0,23.38,1.53
2024-01-29,2024-01-29 09:50:00,Gap_L,BUY,0,-1020.0,14,0.0,18.85,1.43
2024-01-29,2024-01-29 10:32:00,Retest_L_E,BUY,0,-1020.0,17,0.0,20.84,0.76
2024-01-31,2024-01-31 15:08:00,PH_Rev_L,BUY,1,584.5,15,0.0,44.3,1.47
2024-02-01,2024-02-01 10:31:00,Grind_L,BUY,0,-954.0,20,0.0,34.29,1.1
2024-02-01,2024-02-01 14:49:00,PH_Rev_S,SELL,1,622.5,64,0.0,22.15,1.15
2024-02-02,2024-02-02 09:39:00,Ext_ORB_L,BUY,1,556.0,8,0.0,30.13,1.73
2024-02-02,2024-02-02 10:41:00,IB_L,BUY,1,598.5,7,0.0,35.18,1.67
2024-02-08,2024-02-08 10:49:00,IB_L,BUY,1,607.5,99,0.0,19.57,1.91
2024-02-08,2024-02-08 12:43:00,M4_S,SELL,1,607.5,12,0.0,14.92,1.16
2024-02-12,2024-02-12 10:40:00,AE_L,BUY,1,607.5,12,0.0,14.65,1.15
2024-02-13,2024-02-13 10:01:00,AE_L,BUY,1,584.0,22,0.0,38.78,1.0
2024-02-13,2024-02-13 10:31:00,IB_L,BUY,1,564.0,12,0.0,37.37,2.05
2024-02-13,2024-02-13 12:02:00,M4_S,SELL,1,588.5,25,0.0,28.44,1.27
2024-02-21,2024-02-21 10:02:00,AE_S,SELL,0,-955.0,2,0.0,30.8,1.25
2024-02-21,2024-02-21 14:27:00,PH_Rev_L,BUY,1,585.0,62,0.0,24.0,1.52
2024-02-22,2024-02-22 10:00:00,AE_L,BUY,1,619.5,34,0.0,46.82,0.51
2024-02-22,2024-02-22 14:08:00,PH_Rev_S,SELL,1,607.5,49,0.0,15.88,0.73
2024-02-23,2024-02-23 09:45:00,AE_L,BUY,0,-1007.5,6,0.0,24.82,1.21
2024-02-23,2024-02-23 13:31:00,Box_L,BUY,0,-1020.0,31,0.0,19.66,1.37
2024-02-26,2024-02-26 11:52:00,Box_S,SELL,1,607.5,9,0.0,20.9,1.87
2024-02-28,2024-02-28 11:01:00,Box_S,SELL,0,-210.0,10,0.0,20.5,3.96
2024-02-28,2024-02-28 11:11:00,Retest_L_E,BUY,1,607.5,26,0.0,20.59,0.87
2024-03-07,2024-03-07 10:31:00,Grind_L,BUY,1,585.0,11,0.0,34.63,1.31
2024-03-08,2024-03-08 09:55:00,Ext_ORB_L,BUY,0,-842.0,74,0.0,30.51,0.88
